gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENST00000334055,ensembl_GRCh38_latest,21,-1,30487192,start_of_STOP
ENST00000588072,ensembl_GRCh38_latest,18,-1,11897262,end_of_ATG
ENST00000588072,ensembl_GRCh38_latest,18,-1,11884447,start_of_STOP
ENST00000382751,ensembl_GRCh38_latest,21,-1,32392908,end_of_ATG
ENST00000382751,ensembl_GRCh38_latest,21,-1,32314920,start_of_STOP
ENST00000416044,ensembl_GRCh38_latest,21,-1,30289488,end_of_ATG
ENST00000416044,ensembl_GRCh38_latest,21,-1,30289184,start_of_STOP
ENST00000333892,ensembl_GRCh38_latest,21,-1,30747200,end_of_ATG
ENST00000333892,ensembl_GRCh38_latest,21,-1,30746953,start_of_STOP
ENST00000480456,ensembl_GRCh38_latest,21,1,25639824,end_of_ATG
ENST00000480456,ensembl_GRCh38_latest,21,1,25714670,start_of_STOP
ENST00000399976,ensembl_GRCh38_latest,21,1,29027916,end_of_ATG
ENST00000399976,ensembl_GRCh38_latest,21,1,29054185,start_of_STOP
ENST00000263205,ensembl_GRCh38_latest,22,1,20507681,end_of_ATG
ENST00000263205,ensembl_GRCh38_latest,22,1,20586702,start_of_STOP
ENST00000400324,ensembl_GRCh38_latest,13,-1,60163764,end_of_ATG
ENST00000400324,ensembl_GRCh38_latest,13,-1,59666586,start_of_STOP
ENST00000286808,ensembl_GRCh38_latest,21,-1,30166615,end_of_ATG
ENST00000286808,ensembl_GRCh38_latest,21,-1,30165945,start_of_STOP
ENST00000648713,ensembl_GRCh38_latest,13,-1,63832991,end_of_ATG
ENST00000648713,ensembl_GRCh38_latest,13,-1,63832666,start_of_STOP
ENST00000652641,ensembl_GRCh38_latest,21,-1,26572938,end_of_ATG
ENST00000652641,ensembl_GRCh38_latest,21,-1,26468503,start_of_STOP
ENST00000377918,ensembl_GRCh38_latest,13,1,57632549,end_of_ATG
ENST00000377918,ensembl_GRCh38_latest,13,1,57725292,start_of_STOP
ENST00000334068,ensembl_GRCh38_latest,21,1,30430278,end_of_ATG
ENST00000334068,ensembl_GRCh38_latest,21,1,30430756,start_of_STOP
ENST00000399312,ensembl_GRCh38_latest,21,1,34073703,end_of_ATG
ENST00000399312,ensembl_GRCh38_latest,21,1,34142598,start_of_STOP
ENST00000420428,ensembl_GRCh38_latest,18,-1,37565639,end_of_ATG
ENST00000420428,ensembl_GRCh38_latest,18,-1,37253813,start_of_STOP
ENST00000434239,ensembl_GRCh38_latest,18,-1,5197051,end_of_ATG
ENST00000434239,ensembl_GRCh38_latest,18,-1,5145564,start_of_STOP
ENST00000526893,ensembl_GRCh38_latest,22,1,22888056,end_of_ATG
ENST00000526893,ensembl_GRCh38_latest,22,1,22895692,start_of_STOP
ENST00000340345,ensembl_GRCh38_latest,21,-1,30282930,end_of_ATG
ENST00000340345,ensembl_GRCh38_latest,21,-1,30282170,start_of_STOP
ENST00000334897,ensembl_GRCh38_latest,21,-1,30598872,end_of_ATG
ENST00000334897,ensembl_GRCh38_latest,21,-1,30598688,start_of_STOP
ENST00000334664,ensembl_GRCh38_latest,21,1,30616457,end_of_ATG
ENST00000334664,ensembl_GRCh38_latest,21,1,30616623,start_of_STOP
ENST00000335093,ensembl_GRCh38_latest,21,-1,30755376,end_of_ATG
ENST00000335093,ensembl_GRCh38_latest,21,-1,30755141,start_of_STOP
ENST00000382828,ensembl_GRCh38_latest,21,1,30620660,end_of_ATG
ENST00000382828,ensembl_GRCh38_latest,21,1,30620790,start_of_STOP
ENST00000255226,ensembl_GRCh38_latest,18,1,45624667,end_of_ATG
ENST00000255226,ensembl_GRCh38_latest,18,1,45682517,start_of_STOP
ENST00000215743,ensembl_GRCh38_latest,22,1,23772873,end_of_ATG
ENST00000215743,ensembl_GRCh38_latest,22,1,23783542,start_of_STOP
ENST00000646607,ensembl_GRCh38_latest,13,-1,77918571,end_of_ATG
ENST00000646607,ensembl_GRCh38_latest,13,-1,77898202,start_of_STOP
ENST00000381151,ensembl_GRCh38_latest,21,1,34095201,end_of_ATG
ENST00000381151,ensembl_GRCh38_latest,21,1,34097353,start_of_STOP
ENST00000444335,ensembl_GRCh38_latest,21,-1,30718757,end_of_ATG
ENST00000444335,ensembl_GRCh38_latest,21,-1,30718585,start_of_STOP
ENST00000302097,ensembl_GRCh38_latest,22,-1,22515628,end_of_ATG
ENST00000302097,ensembl_GRCh38_latest,22,-1,22514004,start_of_STOP
ENST00000282344,ensembl_GRCh38_latest,13,-1,27171637,end_of_ATG
ENST00000282344,ensembl_GRCh38_latest,13,-1,27069285,start_of_STOP
ENST00000383432,ensembl_GRCh38_latest,18,1,9513048,end_of_ATG
ENST00000383432,ensembl_GRCh38_latest,18,1,9535935,start_of_STOP
ENST00000314103,ensembl_GRCh38_latest,21,1,36386139,end_of_ATG
ENST00000314103,ensembl_GRCh38_latest,21,1,36416364,start_of_STOP
ENST00000285093,ensembl_GRCh38_latest,18,-1,49813482,end_of_ATG
ENST00000285093,ensembl_GRCh38_latest,18,-1,49783849,start_of_STOP
ENST00000286835,ensembl_GRCh38_latest,21,-1,31731690,end_of_ATG
ENST00000286835,ensembl_GRCh38_latest,21,-1,31671401,start_of_STOP
ENST00000334058,ensembl_GRCh38_latest,21,-1,30497108,end_of_ATG
ENST00000334058,ensembl_GRCh38_latest,21,-1,30496858,start_of_STOP
ENST00000334151,ensembl_GRCh38_latest,21,-1,30502088,end_of_ATG
ENST00000334151,ensembl_GRCh38_latest,21,-1,30501874,start_of_STOP
ENST00000564763,ensembl_GRCh38_latest,20,-1,1619942,end_of_ATG
ENST00000564763,ensembl_GRCh38_latest,20,-1,1551966,start_of_STOP
ENST00000379453,ensembl_GRCh38_latest,20,-1,4248955,end_of_ATG
ENST00000379453,ensembl_GRCh38_latest,20,-1,4221525,start_of_STOP
ENST00000217260,ensembl_GRCh38_latest,20,-1,1002162,end_of_ATG
ENST00000217260,ensembl_GRCh38_latest,20,-1,960359,start_of_STOP
ENST00000415083,ensembl_GRCh38_latest,18,-1,26090567,end_of_ATG
ENST00000415083,ensembl_GRCh38_latest,18,-1,26018356,start_of_STOP
ENST00000246105,ensembl_GRCh38_latest,20,1,227291,end_of_ATG
ENST00000246105,ensembl_GRCh38_latest,20,1,229769,start_of_STOP
ENST00000332585,ensembl_GRCh38_latest,22,1,30694912,end_of_ATG
ENST00000332585,ensembl_GRCh38_latest,22,1,30906337,start_of_STOP
ENST00000381922,ensembl_GRCh38_latest,20,-1,916212,end_of_ATG
ENST00000381922,ensembl_GRCh38_latest,20,-1,872962,start_of_STOP
ENST00000303415,ensembl_GRCh38_latest,20,-1,1657712,end_of_ATG
ENST00000303415,ensembl_GRCh38_latest,20,-1,1630226,start_of_STOP
ENST00000286788,ensembl_GRCh38_latest,21,-1,29073588,end_of_ATG
ENST00000286788,ensembl_GRCh38_latest,21,-1,29056477,start_of_STOP
ENST00000303142,ensembl_GRCh38_latest,20,1,5772868,end_of_ATG
ENST00000303142,ensembl_GRCh38_latest,20,1,5863461,start_of_STOP
ENST00000246024,ensembl_GRCh38_latest,20,-1,8019611,end_of_ATG
ENST00000246024,ensembl_GRCh38_latest,20,-1,7982253,start_of_STOP
ENST00000405655,ensembl_GRCh38_latest,22,-1,22556830,end_of_ATG
ENST00000405655,ensembl_GRCh38_latest,22,-1,22548069,start_of_STOP
ENST00000400546,ensembl_GRCh38_latest,21,1,20998566,end_of_ATG
ENST00000400546,ensembl_GRCh38_latest,21,1,21537955,start_of_STOP
ENST00000334534,ensembl_GRCh38_latest,20,1,10458207,end_of_ATG
ENST00000334534,ensembl_GRCh38_latest,20,1,10623377,start_of_STOP
ENST00000378961,ensembl_GRCh38_latest,20,1,5911636,end_of_ATG
ENST00000378961,ensembl_GRCh38_latest,20,1,5925047,start_of_STOP
ENST00000390690,ensembl_GRCh38_latest,21,-1,30425910,end_of_ATG
ENST00000390690,ensembl_GRCh38_latest,21,-1,30425396,start_of_STOP
ENST00000377534,ensembl_GRCh38_latest,13,1,75636660,end_of_ATG
ENST00000377534,ensembl_GRCh38_latest,13,1,75857941,start_of_STOP
ENST00000360542,ensembl_GRCh38_latest,21,-1,30320033,end_of_ATG
ENST00000360542,ensembl_GRCh38_latest,21,-1,30319405,start_of_STOP
ENST00000382410,ensembl_GRCh38_latest,20,1,87712,end_of_ATG
ENST00000382410,ensembl_GRCh38_latest,20,1,96415,start_of_STOP
ENST00000355459,ensembl_GRCh38_latest,21,1,30396089,end_of_ATG
ENST00000355459,ensembl_GRCh38_latest,21,1,30396603,start_of_STOP
ENST00000377142,ensembl_GRCh38_latest,20,-1,21513667,end_of_ATG
ENST00000377142,ensembl_GRCh38_latest,20,-1,21511925,start_of_STOP
ENST00000626650,ensembl_GRCh38_latest,22,-1,22489396,end_of_ATG
ENST00000626650,ensembl_GRCh38_latest,22,-1,22487769,start_of_STOP
ENST00000248948,ensembl_GRCh38_latest,22,-1,23754361,end_of_ATG
ENST00000248948,ensembl_GRCh38_latest,22,-1,23752878,start_of_STOP
ENST00000262126,ensembl_GRCh38_latest,18,1,9182435,end_of_ATG
ENST00000262126,ensembl_GRCh38_latest,18,1,9281124,start_of_STOP
ENST00000358763,ensembl_GRCh38_latest,22,-1,33006660,end_of_ATG
ENST00000358763,ensembl_GRCh38_latest,22,-1,32513694,start_of_STOP
ENST00000379487,ensembl_GRCh38_latest,13,1,41061676,end_of_ATG
ENST00000379487,ensembl_GRCh38_latest,13,1,41082912,start_of_STOP
ENST00000262919,ensembl_GRCh38_latest,20,1,3471110,end_of_ATG
ENST00000262919,ensembl_GRCh38_latest,20,1,3646845,start_of_STOP
ENST00000315190,ensembl_GRCh38_latest,13,1,36695081,end_of_ATG
ENST00000315190,ensembl_GRCh38_latest,13,1,36695400,start_of_STOP
ENST00000361371,ensembl_GRCh38_latest,21,-1,28992803,end_of_ATG
ENST00000361371,ensembl_GRCh38_latest,21,-1,28930450,start_of_STOP
ENST00000615052,ensembl_GRCh38_latest,18,1,46215883,end_of_ATG
ENST00000615052,ensembl_GRCh38_latest,18,1,46263116,start_of_STOP
ENST00000378827,ensembl_GRCh38_latest,20,1,6770129,end_of_ATG
ENST00000378827,ensembl_GRCh38_latest,20,1,6779087,start_of_STOP
ENST00000217305,ensembl_GRCh38_latest,20,-1,1983082,end_of_ATG
ENST00000217305,ensembl_GRCh38_latest,20,-1,1980325,start_of_STOP
ENST00000215781,ensembl_GRCh38_latest,22,-1,30266797,end_of_ATG
ENST00000215781,ensembl_GRCh38_latest,22,-1,30263885,start_of_STOP
ENST00000381941,ensembl_GRCh38_latest,20,1,844807,end_of_ATG
ENST00000381941,ensembl_GRCh38_latest,20,1,845690,start_of_STOP
ENST00000285116,ensembl_GRCh38_latest,18,1,50375833,end_of_ATG
ENST00000285116,ensembl_GRCh38_latest,18,1,50392245,start_of_STOP
ENST00000310227,ensembl_GRCh38_latest,20,1,20368270,end_of_ATG
ENST00000310227,ensembl_GRCh38_latest,20,1,20369798,start_of_STOP
ENST00000334391,ensembl_GRCh38_latest,20,-1,189621,end_of_ATG
ENST00000334391,ensembl_GRCh38_latest,20,-1,187888,start_of_STOP
ENST00000381527,ensembl_GRCh38_latest,13,1,26254644,end_of_ATG
ENST00000381527,ensembl_GRCh38_latest,13,1,26404079,start_of_STOP
ENST00000376945,ensembl_GRCh38_latest,13,-1,94712047,end_of_ATG
ENST00000376945,ensembl_GRCh38_latest,13,-1,94711221,start_of_STOP
ENST00000398545,ensembl_GRCh38_latest,18,-1,50266402,end_of_ATG
ENST00000398545,ensembl_GRCh38_latest,18,-1,50227383,start_of_STOP
ENST00000331457,ensembl_GRCh38_latest,22,1,31399686,end_of_ATG
ENST00000331457,ensembl_GRCh38_latest,22,1,31433969,start_of_STOP
ENST00000380752,ensembl_GRCh38_latest,13,-1,29536186,end_of_ATG
ENST00000380752,ensembl_GRCh38_latest,13,-1,29514482,start_of_STOP
ENST00000249014,ensembl_GRCh38_latest,22,1,37566352,end_of_ATG
ENST00000249014,ensembl_GRCh38_latest,22,1,37568818,start_of_STOP
ENST00000455236,ensembl_GRCh38_latest,22,1,37686416,end_of_ATG
ENST00000455236,ensembl_GRCh38_latest,22,1,37691334,start_of_STOP
ENST00000305958,ensembl_GRCh38_latest,20,1,4175058,end_of_ATG
ENST00000305958,ensembl_GRCh38_latest,20,1,4187405,start_of_STOP
ENST00000399022,ensembl_GRCh38_latest,18,-1,36067402,end_of_ATG
ENST00000399022,ensembl_GRCh38_latest,18,-1,35993153,start_of_STOP
ENST00000382398,ensembl_GRCh38_latest,20,1,142631,end_of_ATG
ENST00000382398,ensembl_GRCh38_latest,20,1,145690,start_of_STOP
ENST00000336726,ensembl_GRCh38_latest,22,1,30093955,end_of_ATG
ENST00000336726,ensembl_GRCh38_latest,22,1,30176165,start_of_STOP
ENST00000326695,ensembl_GRCh38_latest,18,-1,43115517,end_of_ATG
ENST00000326695,ensembl_GRCh38_latest,18,-1,42743495,start_of_STOP
ENST00000391403,ensembl_GRCh38_latest,18,-1,22417809,end_of_ATG
ENST00000391403,ensembl_GRCh38_latest,18,-1,22415576,start_of_STOP
ENST00000266087,ensembl_GRCh38_latest,22,1,32475005,end_of_ATG
ENST00000266087,ensembl_GRCh38_latest,22,1,32498528,start_of_STOP
ENST00000376503,ensembl_GRCh38_latest,13,-1,98752596,end_of_ATG
ENST00000376503,ensembl_GRCh38_latest,13,-1,98684726,start_of_STOP
ENST00000378226,ensembl_GRCh38_latest,20,1,11918278,end_of_ATG
ENST00000378226,ensembl_GRCh38_latest,20,1,11923664,start_of_STOP
ENST00000351817,ensembl_GRCh38_latest,20,-1,21397397,end_of_ATG
ENST00000351817,ensembl_GRCh38_latest,20,-1,21395913,start_of_STOP
ENST00000262127,ensembl_GRCh38_latest,18,-1,12702546,end_of_ATG
ENST00000262127,ensembl_GRCh38_latest,18,-1,12673367,start_of_STOP
ENST00000379561,ensembl_GRCh38_latest,13,-1,40666210,end_of_ATG
ENST00000379561,ensembl_GRCh38_latest,13,-1,40559525,start_of_STOP
ENST00000255224,ensembl_GRCh38_latest,18,-1,43277279,end_of_ATG
ENST00000255224,ensembl_GRCh38_latest,18,-1,43270343,start_of_STOP
ENST00000256906,ensembl_GRCh38_latest,18,1,24460731,end_of_ATG
ENST00000256906,ensembl_GRCh38_latest,18,1,24477560,start_of_STOP
ENST00000248899,ensembl_GRCh38_latest,22,1,36861174,end_of_ATG
ENST00000248899,ensembl_GRCh38_latest,22,1,36877821,start_of_STOP
ENST00000346798,ensembl_GRCh38_latest,21,-1,26170618,end_of_ATG
ENST00000346798,ensembl_GRCh38_latest,21,-1,25881672,start_of_STOP
ENST00000349995,ensembl_GRCh38_latest,13,1,45465039,end_of_ATG
ENST00000349995,ensembl_GRCh38_latest,13,1,45534729,start_of_STOP
ENST00000342308,ensembl_GRCh38_latest,20,-1,5113026,end_of_ATG
ENST00000342308,ensembl_GRCh38_latest,20,-1,5100793,start_of_STOP
ENST00000341976,ensembl_GRCh38_latest,22,-1,23745138,end_of_ATG
ENST00000341976,ensembl_GRCh38_latest,22,-1,23743802,start_of_STOP
ENST00000262545,ensembl_GRCh38_latest,20,1,17227308,end_of_ATG
ENST00000262545,ensembl_GRCh38_latest,20,1,17482068,start_of_STOP
ENST00000382830,ensembl_GRCh38_latest,21,-1,30590372,end_of_ATG
ENST00000382830,ensembl_GRCh38_latest,21,-1,30590239,start_of_STOP
ENST00000390689,ensembl_GRCh38_latest,21,-1,30480315,end_of_ATG
ENST00000390689,ensembl_GRCh38_latest,21,-1,30480047,start_of_STOP
ENST00000389797,ensembl_GRCh38_latest,13,1,46553399,end_of_ATG
ENST00000389797,ensembl_GRCh38_latest,13,1,46741846,start_of_STOP
ENST00000391624,ensembl_GRCh38_latest,21,1,30592448,end_of_ATG
ENST00000391624,ensembl_GRCh38_latest,21,1,30592776,start_of_STOP
ENST00000399899,ensembl_GRCh38_latest,21,-1,30215923,end_of_ATG
ENST00000399899,ensembl_GRCh38_latest,21,-1,30215250,start_of_STOP
ENST00000278772,ensembl_GRCh38_latest,20,-1,2493893,end_of_ATG
ENST00000278772,ensembl_GRCh38_latest,20,-1,2483163,start_of_STOP
ENST00000376958,ensembl_GRCh38_latest,13,1,94601930,end_of_ATG
ENST00000376958,ensembl_GRCh38_latest,13,1,94627169,start_of_STOP
ENST00000410005,ensembl_GRCh38_latest,21,-1,34401070,end_of_ATG
ENST00000410005,ensembl_GRCh38_latest,21,-1,34400319,start_of_STOP
ENST00000327155,ensembl_GRCh38_latest,18,1,22936854,end_of_ATG
ENST00000327155,ensembl_GRCh38_latest,18,1,23026238,start_of_STOP
ENST00000334063,ensembl_GRCh38_latest,21,-1,30491955,end_of_ATG
ENST00000334063,ensembl_GRCh38_latest,21,-1,30491714,start_of_STOP
ENST00000246012,ensembl_GRCh38_latest,20,1,23491670,end_of_ATG
ENST00000246012,ensembl_GRCh38_latest,20,1,23495912,start_of_STOP
ENST00000262487,ensembl_GRCh38_latest,20,1,13221779,end_of_ATG
ENST00000262487,ensembl_GRCh38_latest,20,1,13299457,start_of_STOP
ENST00000341420,ensembl_GRCh38_latest,20,-1,14327504,end_of_ATG
ENST00000341420,ensembl_GRCh38_latest,20,-1,14325559,start_of_STOP
ENST00000251108,ensembl_GRCh38_latest,13,1,49248040,end_of_ATG
ENST00000251108,ensembl_GRCh38_latest,13,1,49291755,start_of_STOP
ENST00000304710,ensembl_GRCh38_latest,20,-1,23879674,end_of_ATG
ENST00000304710,ensembl_GRCh38_latest,20,-1,23876190,start_of_STOP
ENST00000376309,ensembl_GRCh38_latest,20,1,31440701,end_of_ATG
ENST00000376309,ensembl_GRCh38_latest,20,1,31450172,start_of_STOP
ENST00000270112,ensembl_GRCh38_latest,21,1,31873677,end_of_ATG
ENST00000270112,ensembl_GRCh38_latest,21,1,31999182,start_of_STOP
ENST00000317571,ensembl_GRCh38_latest,18,1,24014874,end_of_ATG
ENST00000317571,ensembl_GRCh38_latest,18,1,24132572,start_of_STOP
ENST00000284881,ensembl_GRCh38_latest,21,-1,17818316,end_of_ATG
ENST00000284881,ensembl_GRCh38_latest,21,-1,17793417,start_of_STOP
ENST00000442544,ensembl_GRCh38_latest,18,1,52340790,end_of_ATG
ENST00000442544,ensembl_GRCh38_latest,18,1,53530651,start_of_STOP
ENST00000262547,ensembl_GRCh38_latest,20,-1,18465356,end_of_ATG
ENST00000262547,ensembl_GRCh38_latest,20,-1,18384401,start_of_STOP
ENST00000400485,ensembl_GRCh38_latest,21,1,36320267,end_of_ATG
ENST00000400485,ensembl_GRCh38_latest,21,1,36375294,start_of_STOP
ENST00000400384,ensembl_GRCh38_latest,18,1,50663961,end_of_ATG
ENST00000400384,ensembl_GRCh38_latest,18,1,50729852,start_of_STOP
ENST00000203001,ensembl_GRCh38_latest,20,-1,5950403,end_of_ATG
ENST00000203001,ensembl_GRCh38_latest,20,-1,5938537,start_of_STOP
ENST00000618693,ensembl_GRCh38_latest,20,1,18567481,end_of_ATG
ENST00000618693,ensembl_GRCh38_latest,20,1,18744214,start_of_STOP
ENST00000376862,ensembl_GRCh38_latest,20,1,24543100,end_of_ATG
ENST00000376862,ensembl_GRCh38_latest,20,1,24665502,start_of_STOP
ENST00000400288,ensembl_GRCh38_latest,22,1,31508287,end_of_ATG
ENST00000400288,ensembl_GRCh38_latest,22,1,31618416,start_of_STOP
ENST00000269439,ensembl_GRCh38_latest,18,1,46334277,end_of_ATG
ENST00000269439,ensembl_GRCh38_latest,18,1,46456634,start_of_STOP
ENST00000378789,ensembl_GRCh38_latest,20,-1,7940420,end_of_ATG
ENST00000378789,ensembl_GRCh38_latest,20,-1,7883595,start_of_STOP
ENST00000377191,ensembl_GRCh38_latest,20,1,21303401,end_of_ATG
ENST00000377191,ensembl_GRCh38_latest,20,1,21389336,start_of_STOP
ENST00000331923,ensembl_GRCh38_latest,21,-1,32771666,end_of_ATG
ENST00000331923,ensembl_GRCh38_latest,21,-1,32734952,start_of_STOP
ENST00000379019,ensembl_GRCh38_latest,20,-1,5604410,end_of_ATG
ENST00000379019,ensembl_GRCh38_latest,20,-1,5547663,start_of_STOP
ENST00000398439,ensembl_GRCh38_latest,18,-1,50809398,end_of_ATG
ENST00000398439,ensembl_GRCh38_latest,18,-1,50799339,start_of_STOP
ENST00000645237,ensembl_GRCh38_latest,13,-1,95301312,end_of_ATG
ENST00000645237,ensembl_GRCh38_latest,13,-1,95021577,start_of_STOP
ENST00000651531,ensembl_GRCh38_latest,20,1,2258004,end_of_ATG
ENST00000651531,ensembl_GRCh38_latest,20,1,2340579,start_of_STOP
ENST00000479548,ensembl_GRCh38_latest,21,-1,32794419,end_of_ATG
ENST00000479548,ensembl_GRCh38_latest,21,-1,32793764,start_of_STOP
ENST00000246071,ensembl_GRCh38_latest,20,1,16731705,end_of_ATG
ENST00000246071,ensembl_GRCh38_latest,20,1,16741003,start_of_STOP
ENST00000253381,ensembl_GRCh38_latest,20,1,31368653,end_of_ATG
ENST00000253381,ensembl_GRCh38_latest,20,1,31373168,start_of_STOP
ENST00000399799,ensembl_GRCh38_latest,18,-1,21110908,end_of_ATG
ENST00000399799,ensembl_GRCh38_latest,18,-1,20951386,start_of_STOP
ENST00000246006,ensembl_GRCh38_latest,20,-1,23086190,end_of_ATG
ENST00000246006,ensembl_GRCh38_latest,20,-1,23083952,start_of_STOP
ENST00000324000,ensembl_GRCh38_latest,18,1,57352849,end_of_ATG
ENST00000324000,ensembl_GRCh38_latest,18,1,57360275,start_of_STOP
ENST00000312828,ensembl_GRCh38_latest,18,-1,61816461,end_of_ATG
ENST00000312828,ensembl_GRCh38_latest,18,-1,61815854,start_of_STOP
ENST00000480798,ensembl_GRCh38_latest,20,1,24949508,end_of_ATG
ENST00000480798,ensembl_GRCh38_latest,20,1,24959710,start_of_STOP
ENST00000591504,ensembl_GRCh38_latest,18,-1,54942789,end_of_ATG
ENST00000591504,ensembl_GRCh38_latest,18,-1,54904360,start_of_STOP
ENST00000217456,ensembl_GRCh38_latest,20,-1,24992686,end_of_ATG
ENST00000217456,ensembl_GRCh38_latest,20,-1,24963815,start_of_STOP
ENST00000590532,ensembl_GRCh38_latest,18,-1,49837621,end_of_ATG
ENST00000590532,ensembl_GRCh38_latest,18,-1,49826473,start_of_STOP
ENST00000377767,ensembl_GRCh38_latest,13,-1,72781830,end_of_ATG
ENST00000377767,ensembl_GRCh38_latest,13,-1,72759797,start_of_STOP
ENST00000377873,ensembl_GRCh38_latest,20,-1,17531327,end_of_ATG
ENST00000377873,ensembl_GRCh38_latest,20,-1,17494076,start_of_STOP
ENST00000402142,ensembl_GRCh38_latest,22,1,39570755,end_of_ATG
ENST00000402142,ensembl_GRCh38_latest,22,1,39686403,start_of_STOP
ENST00000378863,ensembl_GRCh38_latest,20,1,6006249,end_of_ATG
ENST00000378863,ensembl_GRCh38_latest,20,1,6037156,start_of_STOP
ENST00000335694,ensembl_GRCh38_latest,20,-1,23986609,end_of_ATG
ENST00000335694,ensembl_GRCh38_latest,20,-1,23985218,start_of_STOP
ENST00000262160,ensembl_GRCh38_latest,18,-1,47896754,end_of_ATG
ENST00000262160,ensembl_GRCh38_latest,18,-1,47841829,start_of_STOP
ENST00000455146,ensembl_GRCh38_latest,13,1,39655729,end_of_ATG
ENST00000455146,ensembl_GRCh38_latest,13,1,39751091,start_of_STOP
ENST00000454349,ensembl_GRCh38_latest,22,1,40178138,end_of_ATG
ENST00000454349,ensembl_GRCh38_latest,22,1,40323239,start_of_STOP
ENST00000323563,ensembl_GRCh38_latest,13,-1,40771134,end_of_ATG
ENST00000323563,ensembl_GRCh38_latest,13,-1,40729374,start_of_STOP
ENST00000201979,ensembl_GRCh38_latest,20,1,31476448,end_of_ATG
ENST00000201979,ensembl_GRCh38_latest,20,1,31484428,start_of_STOP
ENST00000262094,ensembl_GRCh38_latest,18,1,54877588,end_of_ATG
ENST00000262094,ensembl_GRCh38_latest,18,1,54889411,start_of_STOP
ENST00000304725,ensembl_GRCh38_latest,20,-1,23826658,end_of_ATG
ENST00000304725,ensembl_GRCh38_latest,20,-1,23824022,start_of_STOP
ENST00000380482,ensembl_GRCh38_latest,13,1,30906518,end_of_ATG
ENST00000380482,ensembl_GRCh38_latest,13,1,30924433,start_of_STOP
ENST00000215912,ensembl_GRCh38_latest,22,-1,31292342,end_of_ATG
ENST00000215912,ensembl_GRCh38_latest,22,-1,31283086,start_of_STOP
ENST00000246069,ensembl_GRCh38_latest,20,1,17600740,end_of_ATG
ENST00000246069,ensembl_GRCh38_latest,20,1,17607144,start_of_STOP
ENST00000343605,ensembl_GRCh38_latest,22,1,30636453,end_of_ATG
ENST00000343605,ensembl_GRCh38_latest,22,1,30647029,start_of_STOP
ENST00000377603,ensembl_GRCh38_latest,20,1,18467509,end_of_ATG
ENST00000377603,ensembl_GRCh38_latest,20,1,18483556,start_of_STOP
ENST00000404699,ensembl_GRCh38_latest,22,1,35067090,end_of_ATG
ENST00000404699,ensembl_GRCh38_latest,22,1,35085691,start_of_STOP
ENST00000381482,ensembl_GRCh38_latest,20,1,2101884,end_of_ATG
ENST00000381482,ensembl_GRCh38_latest,20,1,2117376,start_of_STOP
ENST00000586569,ensembl_GRCh38_latest,18,1,62325355,end_of_ATG
ENST00000586569,ensembl_GRCh38_latest,18,1,62385032,start_of_STOP
ENST00000360467,ensembl_GRCh38_latest,13,1,110307906,end_of_ATG
ENST00000360467,ensembl_GRCh38_latest,13,1,110512189,start_of_STOP
ENST00000378858,ensembl_GRCh38_latest,20,-1,6052797,end_of_ATG
ENST00000378858,ensembl_GRCh38_latest,20,-1,6041024,start_of_STOP
ENST00000246104,ensembl_GRCh38_latest,20,-1,675599,end_of_ATG
ENST00000246104,ensembl_GRCh38_latest,20,-1,663673,start_of_STOP
ENST00000217515,ensembl_GRCh38_latest,18,-1,56638438,end_of_ATG
