gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSDART00000089342,ensembl_GRCz11_latest,23,1,19977302,end_of_ATG
ENSDART00000089342,ensembl_GRCz11_latest,23,1,19980971,start_of_STOP
ENSDART00000049328,ensembl_GRCz11_latest,13,1,6089011,end_of_ATG
ENSDART00000049328,ensembl_GRCz11_latest,13,1,6109705,start_of_STOP
ENSDART00000004333,ensembl_GRCz11_latest,9,-1,21067671,end_of_ATG
ENSDART00000004333,ensembl_GRCz11_latest,9,-1,21035755,start_of_STOP
ENSDART00000115071,ensembl_GRCz11_latest,2,1,27395007,end_of_ATG
ENSDART00000115071,ensembl_GRCz11_latest,2,1,27400979,start_of_STOP
ENSDART00000113197,ensembl_GRCz11_latest,8,-1,24730017,end_of_ATG
ENSDART00000113197,ensembl_GRCz11_latest,8,-1,24715147,start_of_STOP
ENSDART00000152744,ensembl_GRCz11_latest,1,1,58609055,end_of_ATG
ENSDART00000152744,ensembl_GRCz11_latest,1,1,58612997,start_of_STOP
ENSDART00000059003,ensembl_GRCz11_latest,2,-1,55853941,end_of_ATG
ENSDART00000059003,ensembl_GRCz11_latest,2,-1,55833581,start_of_STOP
ENSDART00000154798,ensembl_GRCz11_latest,16,1,42477157,end_of_ATG
ENSDART00000154798,ensembl_GRCz11_latest,16,1,42477950,start_of_STOP
ENSDART00000131424,ensembl_GRCz11_latest,14,1,34501393,end_of_ATG
ENSDART00000131424,ensembl_GRCz11_latest,14,1,34510496,start_of_STOP
ENSDART00000150096,ensembl_GRCz11_latest,10,1,1399421,end_of_ATG
ENSDART00000150096,ensembl_GRCz11_latest,10,1,1413161,start_of_STOP
ENSDART00000148789,ensembl_GRCz11_latest,14,1,17332751,end_of_ATG
ENSDART00000148789,ensembl_GRCz11_latest,14,1,17348758,start_of_STOP
ENSDART00000005593,ensembl_GRCz11_latest,1,1,17528176,end_of_ATG
ENSDART00000005593,ensembl_GRCz11_latest,1,1,17534517,start_of_STOP
ENSDART00000103450,ensembl_GRCz11_latest,11,-1,28151510,end_of_ATG
ENSDART00000103450,ensembl_GRCz11_latest,11,-1,28128187,start_of_STOP
ENSDART00000126154,ensembl_GRCz11_latest,16,-1,9449671,end_of_ATG
ENSDART00000126154,ensembl_GRCz11_latest,16,-1,9434146,start_of_STOP
ENSDART00000143960,ensembl_GRCz11_latest,16,-1,26140711,end_of_ATG
ENSDART00000143960,ensembl_GRCz11_latest,16,-1,26132953,start_of_STOP
ENSDART00000132491,ensembl_GRCz11_latest,11,1,30744456,end_of_ATG
ENSDART00000132491,ensembl_GRCz11_latest,11,1,30747556,start_of_STOP
ENSDART00000114552,ensembl_GRCz11_latest,3,1,26734367,end_of_ATG
ENSDART00000114552,ensembl_GRCz11_latest,3,1,26751358,start_of_STOP
ENSDART00000169425,ensembl_GRCz11_latest,16,1,29558697,end_of_ATG
ENSDART00000169425,ensembl_GRCz11_latest,16,1,29577570,start_of_STOP
ENSDART00000048739,ensembl_GRCz11_latest,13,-1,36911020,end_of_ATG
ENSDART00000048739,ensembl_GRCz11_latest,13,-1,36869687,start_of_STOP
ENSDART00000103493,ensembl_GRCz11_latest,17,1,45472697,end_of_ATG
ENSDART00000103493,ensembl_GRCz11_latest,17,1,45481204,start_of_STOP
ENSDART00000140053,ensembl_GRCz11_latest,19,1,7941487,end_of_ATG
ENSDART00000140053,ensembl_GRCz11_latest,19,1,7950460,start_of_STOP
ENSDART00000160545,ensembl_GRCz11_latest,25,-1,3230005,end_of_ATG
ENSDART00000160545,ensembl_GRCz11_latest,25,-1,3224572,start_of_STOP
ENSDART00000145477,ensembl_GRCz11_latest,5,1,22969751,end_of_ATG
ENSDART00000145477,ensembl_GRCz11_latest,5,1,22971945,start_of_STOP
ENSDART00000164555,ensembl_GRCz11_latest,4,1,30454942,end_of_ATG
ENSDART00000164555,ensembl_GRCz11_latest,4,1,30460246,start_of_STOP
ENSDART00000067004,ensembl_GRCz11_latest,21,-1,14815885,end_of_ATG
ENSDART00000067004,ensembl_GRCz11_latest,21,-1,14813466,start_of_STOP
ENSDART00000135729,ensembl_GRCz11_latest,18,1,19008712,end_of_ATG
ENSDART00000135729,ensembl_GRCz11_latest,18,1,19038955,start_of_STOP
ENSDART00000105736,ensembl_GRCz11_latest,21,-1,1643135,end_of_ATG
ENSDART00000105736,ensembl_GRCz11_latest,21,-1,1630317,start_of_STOP
ENSDART00000007732,ensembl_GRCz11_latest,1,-1,53906996,end_of_ATG
ENSDART00000007732,ensembl_GRCz11_latest,1,-1,53882353,start_of_STOP
ENSDART00000121537,ensembl_GRCz11_latest,11,-1,1408857,end_of_ATG
ENSDART00000121537,ensembl_GRCz11_latest,11,-1,1403826,start_of_STOP
ENSDART00000171625,ensembl_GRCz11_latest,22,-1,14309628,end_of_ATG
ENSDART00000171625,ensembl_GRCz11_latest,22,-1,14304776,start_of_STOP
ENSDART00000160945,ensembl_GRCz11_latest,18,1,32950541,end_of_ATG
ENSDART00000160945,ensembl_GRCz11_latest,18,1,32954129,start_of_STOP
ENSDART00000014970,ensembl_GRCz11_latest,1,1,51192114,end_of_ATG
ENSDART00000014970,ensembl_GRCz11_latest,1,1,51197056,start_of_STOP
ENSDART00000054659,ensembl_GRCz11_latest,23,-1,19976866,end_of_ATG
ENSDART00000054659,ensembl_GRCz11_latest,23,-1,19970166,start_of_STOP
ENSDART00000143766,ensembl_GRCz11_latest,9,1,30585602,end_of_ATG
ENSDART00000143766,ensembl_GRCz11_latest,9,1,30639034,start_of_STOP
ENSDART00000051693,ensembl_GRCz11_latest,16,-1,383386,end_of_ATG
ENSDART00000051693,ensembl_GRCz11_latest,16,-1,379236,start_of_STOP
ENSDART00000134550,ensembl_GRCz11_latest,23,-1,31967549,end_of_ATG
ENSDART00000134550,ensembl_GRCz11_latest,23,-1,31963260,start_of_STOP
ENSDART00000136326,ensembl_GRCz11_latest,22,-1,14339003,end_of_ATG
ENSDART00000136326,ensembl_GRCz11_latest,22,-1,14338180,start_of_STOP
ENSDART00000115222,ensembl_GRCz11_latest,7,1,57341807,end_of_ATG
ENSDART00000115222,ensembl_GRCz11_latest,7,1,57342996,start_of_STOP
ENSDART00000091595,ensembl_GRCz11_latest,13,1,9819572,end_of_ATG
ENSDART00000091595,ensembl_GRCz11_latest,13,1,9828535,start_of_STOP
ENSDART00000018640,ensembl_GRCz11_latest,20,1,32406100,end_of_ATG
ENSDART00000018640,ensembl_GRCz11_latest,20,1,32432151,start_of_STOP
ENSDART00000102391,ensembl_GRCz11_latest,6,-1,34220395,end_of_ATG
ENSDART00000102391,ensembl_GRCz11_latest,6,-1,34214069,start_of_STOP
ENSDART00000192161,ensembl_GRCz11_latest,13,-1,11699528,end_of_ATG
ENSDART00000192161,ensembl_GRCz11_latest,13,-1,11690883,start_of_STOP
ENSDART00000104859,ensembl_GRCz11_latest,25,1,3217463,end_of_ATG
ENSDART00000104859,ensembl_GRCz11_latest,25,1,3224385,start_of_STOP
ENSDART00000140224,ensembl_GRCz11_latest,22,-1,14361020,end_of_ATG
ENSDART00000140224,ensembl_GRCz11_latest,22,-1,14350926,start_of_STOP
ENSDART00000090100,ensembl_GRCz11_latest,18,1,20825583,end_of_ATG
ENSDART00000090100,ensembl_GRCz11_latest,18,1,20853374,start_of_STOP
ENSDART00000155280,ensembl_GRCz11_latest,25,-1,8625512,end_of_ATG
ENSDART00000155280,ensembl_GRCz11_latest,25,-1,8624485,start_of_STOP
ENSDART00000158616,ensembl_GRCz11_latest,11,-1,34517581,end_of_ATG
ENSDART00000158616,ensembl_GRCz11_latest,11,-1,34489412,start_of_STOP
ENSDART00000005784,ensembl_GRCz11_latest,17,-1,35235765,end_of_ATG
ENSDART00000005784,ensembl_GRCz11_latest,17,-1,35225764,start_of_STOP
ENSDART00000135551,ensembl_GRCz11_latest,23,1,7478651,end_of_ATG
ENSDART00000135551,ensembl_GRCz11_latest,23,1,7499785,start_of_STOP
ENSDART00000190836,ensembl_GRCz11_latest,10,-1,28117198,end_of_ATG
ENSDART00000190836,ensembl_GRCz11_latest,10,-1,28031083,start_of_STOP
ENSDART00000171606,ensembl_GRCz11_latest,7,1,18364340,end_of_ATG
ENSDART00000171606,ensembl_GRCz11_latest,7,1,18366495,start_of_STOP
ENSDART00000027237,ensembl_GRCz11_latest,5,-1,25037430,end_of_ATG
ENSDART00000027237,ensembl_GRCz11_latest,5,-1,25025055,start_of_STOP
ENSDART00000163528,ensembl_GRCz11_latest,18,1,32979168,end_of_ATG
ENSDART00000163528,ensembl_GRCz11_latest,18,1,32982169,start_of_STOP
ENSDART00000151975,ensembl_GRCz11_latest,4,-1,40854532,end_of_ATG
ENSDART00000151975,ensembl_GRCz11_latest,4,-1,40846575,start_of_STOP
ENSDART00000065036,ensembl_GRCz11_latest,10,1,16029340,end_of_ATG
ENSDART00000065036,ensembl_GRCz11_latest,10,1,16034843,start_of_STOP
ENSDART00000167440,ensembl_GRCz11_latest,7,-1,68373453,end_of_ATG
ENSDART00000167440,ensembl_GRCz11_latest,7,-1,68219668,start_of_STOP
ENSDART00000058888,ensembl_GRCz11_latest,16,-1,29556999,end_of_ATG
ENSDART00000058888,ensembl_GRCz11_latest,16,-1,29551412,start_of_STOP
ENSDART00000103572,ensembl_GRCz11_latest,17,-1,52609726,end_of_ATG
ENSDART00000103572,ensembl_GRCz11_latest,17,-1,52600508,start_of_STOP
ENSDART00000186734,ensembl_GRCz11_latest,9,1,48085447,end_of_ATG
ENSDART00000186734,ensembl_GRCz11_latest,9,1,48089120,start_of_STOP
ENSDART00000152047,ensembl_GRCz11_latest,4,1,40858517,end_of_ATG
ENSDART00000152047,ensembl_GRCz11_latest,4,1,40861844,start_of_STOP
ENSDART00000058622,ensembl_GRCz11_latest,10,-1,41156341,end_of_ATG
ENSDART00000058622,ensembl_GRCz11_latest,10,-1,41071327,start_of_STOP
ENSDART00000153340,ensembl_GRCz11_latest,12,1,31537704,end_of_ATG
ENSDART00000153340,ensembl_GRCz11_latest,12,1,31556002,start_of_STOP
ENSDART00000067362,ensembl_GRCz11_latest,25,-1,19443342,end_of_ATG
ENSDART00000067362,ensembl_GRCz11_latest,25,-1,19442166,start_of_STOP
ENSDART00000004797,ensembl_GRCz11_latest,5,-1,33274607,end_of_ATG
ENSDART00000004797,ensembl_GRCz11_latest,5,-1,33267059,start_of_STOP
ENSDART00000121997,ensembl_GRCz11_latest,17,-1,8886668,end_of_ATG
ENSDART00000121997,ensembl_GRCz11_latest,17,-1,8880019,start_of_STOP
ENSDART00000077260,ensembl_GRCz11_latest,9,1,48108177,end_of_ATG
ENSDART00000077260,ensembl_GRCz11_latest,9,1,48109195,start_of_STOP
ENSDART00000145885,ensembl_GRCz11_latest,15,1,31435999,end_of_ATG
ENSDART00000145885,ensembl_GRCz11_latest,15,1,31436939,start_of_STOP
ENSDART00000091183,ensembl_GRCz11_latest,16,1,11030282,end_of_ATG
ENSDART00000091183,ensembl_GRCz11_latest,16,1,11137943,start_of_STOP
ENSDART00000143340,ensembl_GRCz11_latest,23,-1,36303196,end_of_ATG
ENSDART00000143340,ensembl_GRCz11_latest,23,-1,36299189,start_of_STOP
ENSDART00000158865,ensembl_GRCz11_latest,5,-1,54554342,end_of_ATG
ENSDART00000158865,ensembl_GRCz11_latest,5,-1,54545672,start_of_STOP
ENSDART00000151978,ensembl_GRCz11_latest,4,-1,40882628,end_of_ATG
ENSDART00000151978,ensembl_GRCz11_latest,4,-1,40880669,start_of_STOP
ENSDART00000141558,ensembl_GRCz11_latest,19,1,23308421,end_of_ATG
ENSDART00000141558,ensembl_GRCz11_latest,19,1,23310591,start_of_STOP
ENSDART00000131777,ensembl_GRCz11_latest,10,1,37147243,end_of_ATG
ENSDART00000131777,ensembl_GRCz11_latest,10,1,37166794,start_of_STOP
ENSDART00000189391,ensembl_GRCz11_latest,19,-1,17526733,end_of_ATG
ENSDART00000189391,ensembl_GRCz11_latest,19,-1,17518735,start_of_STOP
ENSDART00000009971,ensembl_GRCz11_latest,25,1,6451859,end_of_ATG
ENSDART00000009971,ensembl_GRCz11_latest,25,1,6479387,start_of_STOP
ENSDART00000085498,ensembl_GRCz11_latest,6,1,37308718,end_of_ATG
ENSDART00000085498,ensembl_GRCz11_latest,6,1,37311047,start_of_STOP
ENSDART00000020434,ensembl_GRCz11_latest,5,1,22974117,end_of_ATG
ENSDART00000020434,ensembl_GRCz11_latest,5,1,23020604,start_of_STOP
ENSDART00000186403,ensembl_GRCz11_latest,14,-1,33254263,end_of_ATG
ENSDART00000186403,ensembl_GRCz11_latest,14,-1,33221296,start_of_STOP
ENSDART00000180013,ensembl_GRCz11_latest,10,-1,24390952,end_of_ATG
ENSDART00000180013,ensembl_GRCz11_latest,10,-1,24374564,start_of_STOP
ENSDART00000109460,ensembl_GRCz11_latest,2,-1,31833313,end_of_ATG
ENSDART00000109460,ensembl_GRCz11_latest,2,-1,31830560,start_of_STOP
ENSDART00000134763,ensembl_GRCz11_latest,9,-1,32804912,end_of_ATG
ENSDART00000134763,ensembl_GRCz11_latest,9,-1,32798256,start_of_STOP
ENSDART00000172549,ensembl_GRCz11_latest,5,-1,22969570,end_of_ATG
ENSDART00000172549,ensembl_GRCz11_latest,5,-1,22960949,start_of_STOP
ENSDART00000165889,ensembl_GRCz11_latest,5,1,54501107,end_of_ATG
ENSDART00000165889,ensembl_GRCz11_latest,5,1,54541892,start_of_STOP
ENSDART00000150457,ensembl_GRCz11_latest,16,1,9495635,end_of_ATG
ENSDART00000150457,ensembl_GRCz11_latest,16,1,9502152,start_of_STOP
ENSDART00000140613,ensembl_GRCz11_latest,4,1,5216104,end_of_ATG
ENSDART00000140613,ensembl_GRCz11_latest,4,1,5223136,start_of_STOP
ENSDART00000056742,ensembl_GRCz11_latest,17,1,41084637,end_of_ATG
ENSDART00000056742,ensembl_GRCz11_latest,17,1,41264082,start_of_STOP
ENSDART00000193713,ensembl_GRCz11_latest,19,1,23301052,end_of_ATG
ENSDART00000193713,ensembl_GRCz11_latest,19,1,23306296,start_of_STOP
ENSDART00000167354,ensembl_GRCz11_latest,1,1,58614899,end_of_ATG
ENSDART00000167354,ensembl_GRCz11_latest,1,1,58618381,start_of_STOP
ENSDART00000143966,ensembl_GRCz11_latest,19,1,40128363,end_of_ATG
ENSDART00000143966,ensembl_GRCz11_latest,19,1,40165395,start_of_STOP
ENSDART00000157042,ensembl_GRCz11_latest,11,1,1411311,end_of_ATG
ENSDART00000157042,ensembl_GRCz11_latest,11,1,1412200,start_of_STOP
ENSDART00000128050,ensembl_GRCz11_latest,5,-1,67499076,end_of_ATG
ENSDART00000128050,ensembl_GRCz11_latest,5,-1,67474199,start_of_STOP
ENSDART00000145821,ensembl_GRCz11_latest,22,-1,5957970,end_of_ATG
ENSDART00000145821,ensembl_GRCz11_latest,22,-1,5940400,start_of_STOP
ENSDART00000026178,ensembl_GRCz11_latest,21,-1,44771210,end_of_ATG
ENSDART00000026178,ensembl_GRCz11_latest,21,-1,44739145,start_of_STOP
ENSDART00000180264,ensembl_GRCz11_latest,9,-1,48179234,end_of_ATG
ENSDART00000180264,ensembl_GRCz11_latest,9,-1,48134396,start_of_STOP
ENSDART00000139355,ensembl_GRCz11_latest,16,-1,26197354,end_of_ATG
ENSDART00000139355,ensembl_GRCz11_latest,16,-1,26143849,start_of_STOP
ENSDART00000075646,ensembl_GRCz11_latest,13,1,311505,end_of_ATG
ENSDART00000075646,ensembl_GRCz11_latest,13,1,318265,start_of_STOP
ENSDART00000134567,ensembl_GRCz11_latest,19,1,23298039,end_of_ATG
ENSDART00000134567,ensembl_GRCz11_latest,19,1,23299411,start_of_STOP
ENSDART00000144074,ensembl_GRCz11_latest,4,-1,1757302,end_of_ATG
ENSDART00000144074,ensembl_GRCz11_latest,4,-1,1734792,start_of_STOP
ENSDART00000169814,ensembl_GRCz11_latest,18,1,3572487,end_of_ATG
ENSDART00000169814,ensembl_GRCz11_latest,18,1,3575934,start_of_STOP
ENSDART00000148314,ensembl_GRCz11_latest,5,1,29715042,end_of_ATG
ENSDART00000148314,ensembl_GRCz11_latest,5,1,29745258,start_of_STOP
ENSDART00000152711,ensembl_GRCz11_latest,1,1,56992264,end_of_ATG
ENSDART00000152711,ensembl_GRCz11_latest,1,1,56996004,start_of_STOP
ENSDART00000148553,ensembl_GRCz11_latest,2,1,2184814,end_of_ATG
ENSDART00000148553,ensembl_GRCz11_latest,2,1,2207068,start_of_STOP
ENSDART00000147086,ensembl_GRCz11_latest,15,1,8394903,end_of_ATG
ENSDART00000147086,ensembl_GRCz11_latest,15,1,8399557,start_of_STOP
ENSDART00000056248,ensembl_GRCz11_latest,2,1,49805910,end_of_ATG
ENSDART00000056248,ensembl_GRCz11_latest,2,1,49833414,start_of_STOP
ENSDART00000044057,ensembl_GRCz11_latest,1,-1,45631631,end_of_ATG
ENSDART00000044057,ensembl_GRCz11_latest,1,-1,45617805,start_of_STOP
ENSDART00000110571,ensembl_GRCz11_latest,8,1,18464237,end_of_ATG
ENSDART00000110571,ensembl_GRCz11_latest,8,1,18482983,start_of_STOP
ENSDART00000011456,ensembl_GRCz11_latest,7,-1,49637169,end_of_ATG
ENSDART00000011456,ensembl_GRCz11_latest,7,-1,49621385,start_of_STOP
ENSDART00000047134,ensembl_GRCz11_latest,8,-1,48668087,end_of_ATG
ENSDART00000047134,ensembl_GRCz11_latest,8,-1,48629965,start_of_STOP
ENSDART00000174250,ensembl_GRCz11_latest,7,1,73295895,end_of_ATG
ENSDART00000174250,ensembl_GRCz11_latest,7,1,73297724,start_of_STOP
ENSDART00000022574,ensembl_GRCz11_latest,9,1,38043464,end_of_ATG
ENSDART00000022574,ensembl_GRCz11_latest,9,1,38063838,start_of_STOP
ENSDART00000171452,ensembl_GRCz11_latest,16,-1,45152082,end_of_ATG
ENSDART00000171452,ensembl_GRCz11_latest,16,-1,45149719,start_of_STOP
ENSDART00000048640,ensembl_GRCz11_latest,24,1,36321335,end_of_ATG
ENSDART00000048640,ensembl_GRCz11_latest,24,1,36329515,start_of_STOP
ENSDART00000022437,ensembl_GRCz11_latest,25,1,35913757,end_of_ATG
ENSDART00000022437,ensembl_GRCz11_latest,25,1,35938697,start_of_STOP
ENSDART00000173796,ensembl_GRCz11_latest,7,1,829176,end_of_ATG
ENSDART00000173796,ensembl_GRCz11_latest,7,1,847272,start_of_STOP
ENSDART00000167747,ensembl_GRCz11_latest,7,-1,51757043,end_of_ATG
ENSDART00000167747,ensembl_GRCz11_latest,7,-1,51755004,start_of_STOP
ENSDART00000187956,ensembl_GRCz11_latest,10,-1,24317272,end_of_ATG
ENSDART00000187956,ensembl_GRCz11_latest,10,-1,24304536,start_of_STOP
ENSDART00000152826,ensembl_GRCz11_latest,20,1,13956226,end_of_ATG
ENSDART00000152826,ensembl_GRCz11_latest,20,1,13959167,start_of_STOP
ENSDART00000111774,ensembl_GRCz11_latest,13,-1,23051583,end_of_ATG
ENSDART00000111774,ensembl_GRCz11_latest,13,-1,23037813,start_of_STOP
ENSDART00000014649,ensembl_GRCz11_latest,5,1,69869085,end_of_ATG
ENSDART00000014649,ensembl_GRCz11_latest,5,1,69875541,start_of_STOP
ENSDART00000179450,ensembl_GRCz11_latest,6,1,34512427,end_of_ATG
ENSDART00000179450,ensembl_GRCz11_latest,6,1,34805793,start_of_STOP
ENSDART00000011337,ensembl_GRCz11_latest,5,1,33281240,end_of_ATG
ENSDART00000011337,ensembl_GRCz11_latest,5,1,33283651,start_of_STOP
ENSDART00000173719,ensembl_GRCz11_latest,7,1,854930,end_of_ATG
ENSDART00000173719,ensembl_GRCz11_latest,7,1,861593,start_of_STOP
ENSDART00000168560,ensembl_GRCz11_latest,5,1,4366599,end_of_ATG
ENSDART00000168560,ensembl_GRCz11_latest,5,1,4373634,start_of_STOP
ENSDART00000055722,ensembl_GRCz11_latest,3,-1,20982004,end_of_ATG
ENSDART00000055722,ensembl_GRCz11_latest,3,-1,20963903,start_of_STOP
ENSDART00000030622,ensembl_GRCz11_latest,17,-1,41077948,end_of_ATG
ENSDART00000030622,ensembl_GRCz11_latest,17,-1,41000048,start_of_STOP
ENSDART00000042194,ensembl_GRCz11_latest,22,1,4707942,end_of_ATG
ENSDART00000042194,ensembl_GRCz11_latest,22,1,4732736,start_of_STOP
ENSDART00000108748,ensembl_GRCz11_latest,9,-1,22122526,end_of_ATG
ENSDART00000108748,ensembl_GRCz11_latest,9,-1,22121793,start_of_STOP
ENSDART00000093149,ensembl_GRCz11_latest,13,-1,329997,end_of_ATG
ENSDART00000093149,ensembl_GRCz11_latest,13,-1,319741,start_of_STOP
ENSDART00000173895,ensembl_GRCz11_latest,7,1,29512952,end_of_ATG
ENSDART00000173895,ensembl_GRCz11_latest,7,1,29515427,start_of_STOP
ENSDART00000163183,ensembl_GRCz11_latest,6,-1,19168638,end_of_ATG
ENSDART00000163183,ensembl_GRCz11_latest,6,-1,19163965,start_of_STOP
ENSDART00000090371,ensembl_GRCz11_latest,8,-1,14238708,end_of_ATG
ENSDART00000090371,ensembl_GRCz11_latest,8,-1,14212549,start_of_STOP
ENSDART00000113276,ensembl_GRCz11_latest,17,1,23937869,end_of_ATG
ENSDART00000113276,ensembl_GRCz11_latest,17,1,23956381,start_of_STOP
ENSDART00000108656,ensembl_GRCz11_latest,6,-1,10715068,end_of_ATG
ENSDART00000108656,ensembl_GRCz11_latest,6,-1,10701536,start_of_STOP
ENSDART00000153552,ensembl_GRCz11_latest,6,-1,16717828,end_of_ATG
ENSDART00000153552,ensembl_GRCz11_latest,6,-1,16674554,start_of_STOP
ENSDART00000175259,ensembl_GRCz11_latest,18,-1,27897075,end_of_ATG
ENSDART00000175259,ensembl_GRCz11_latest,18,-1,27843910,start_of_STOP
ENSDART00000173567,ensembl_GRCz11_latest,7,-1,878328,end_of_ATG
ENSDART00000173567,ensembl_GRCz11_latest,7,-1,864494,start_of_STOP
ENSDART00000134896,ensembl_GRCz11_latest,5,-1,9216701,end_of_ATG
ENSDART00000134896,ensembl_GRCz11_latest,5,-1,9179857,start_of_STOP
ENSDART00000104613,ensembl_GRCz11_latest,22,-1,38034850,end_of_ATG
ENSDART00000104613,ensembl_GRCz11_latest,22,-1,38001407,start_of_STOP
ENSDART00000100784,ensembl_GRCz11_latest,21,1,27448878,end_of_ATG
ENSDART00000100784,ensembl_GRCz11_latest,21,1,27460905,start_of_STOP
ENSDART00000020249,ensembl_GRCz11_latest,22,-1,29922776,end_of_ATG
ENSDART00000020249,ensembl_GRCz11_latest,22,-1,29911649,start_of_STOP
ENSDART00000112782,ensembl_GRCz11_latest,25,-1,6629172,end_of_ATG
ENSDART00000112782,ensembl_GRCz11_latest,25,-1,6507190,start_of_STOP
ENSDART00000140308,ensembl_GRCz11_latest,10,1,25727257,end_of_ATG
ENSDART00000140308,ensembl_GRCz11_latest,10,1,25728742,start_of_STOP
ENSDART00000097882,ensembl_GRCz11_latest,7,-1,18416739,end_of_ATG
ENSDART00000097882,ensembl_GRCz11_latest,7,-1,18415073,start_of_STOP
ENSDART00000084780,ensembl_GRCz11_latest,21,1,44773378,end_of_ATG
ENSDART00000084780,ensembl_GRCz11_latest,21,1,44784152,start_of_STOP
ENSDART00000141693,ensembl_GRCz11_latest,10,1,17776983,end_of_ATG
ENSDART00000141693,ensembl_GRCz11_latest,10,1,17779744,start_of_STOP
ENSDART00000131673,ensembl_GRCz11_latest,13,-1,44819206,end_of_ATG
ENSDART00000131673,ensembl_GRCz11_latest,13,-1,44818449,start_of_STOP
ENSDART00000136367,ensembl_GRCz11_latest,18,1,39060815,end_of_ATG
ENSDART00000136367,ensembl_GRCz11_latest,18,1,39064734,start_of_STOP
ENSDART00000081341,ensembl_GRCz11_latest,8,1,10823315,end_of_ATG
ENSDART00000081341,ensembl_GRCz11_latest,8,1,10856876,start_of_STOP
ENSDART00000075513,ensembl_GRCz11_latest,7,1,30371957,end_of_ATG
ENSDART00000075513,ensembl_GRCz11_latest,7,1,30388758,start_of_STOP
ENSDART00000155893,ensembl_GRCz11_latest,15,1,46344795,end_of_ATG
ENSDART00000155893,ensembl_GRCz11_latest,15,1,46347436,start_of_STOP
ENSDART00000139867,ensembl_GRCz11_latest,9,-1,8296694,end_of_ATG
ENSDART00000139867,ensembl_GRCz11_latest,9,-1,8290856,start_of_STOP
ENSDART00000167660,ensembl_GRCz11_latest,5,1,57217237,end_of_ATG
ENSDART00000167660,ensembl_GRCz11_latest,5,1,57233756,start_of_STOP
ENSDART00000179998,ensembl_GRCz11_latest,16,-1,22251455,end_of_ATG
ENSDART00000179998,ensembl_GRCz11_latest,16,-1,22236963,start_of_STOP
ENSDART00000175417,ensembl_GRCz11_latest,9,-1,22129614,end_of_ATG
ENSDART00000175417,ensembl_GRCz11_latest,9,-1,22128545,start_of_STOP
ENSDART00000142560,ensembl_GRCz11_latest,1,-1,46924648,end_of_ATG
ENSDART00000142560,ensembl_GRCz11_latest,1,-1,46888398,start_of_STOP
ENSDART00000157787,ensembl_GRCz11_latest,16,-1,26132103,end_of_ATG
ENSDART00000157787,ensembl_GRCz11_latest,16,-1,26081566,start_of_STOP
ENSDART00000158017,ensembl_GRCz11_latest,22,1,1137999,end_of_ATG
ENSDART00000158017,ensembl_GRCz11_latest,22,1,1146910,start_of_STOP
ENSDART00000091105,ensembl_GRCz11_latest,7,-1,7674394,end_of_ATG
ENSDART00000091105,ensembl_GRCz11_latest,7,-1,7666078,start_of_STOP
ENSDART00000126705,ensembl_GRCz11_latest,16,-1,38629108,end_of_ATG
ENSDART00000126705,ensembl_GRCz11_latest,16,-1,38556988,start_of_STOP
ENSDART00000145069,ensembl_GRCz11_latest,4,1,13452770,end_of_ATG
ENSDART00000145069,ensembl_GRCz11_latest,4,1,13458614,start_of_STOP
ENSDART00000061299,ensembl_GRCz11_latest,9,1,22929910,end_of_ATG
ENSDART00000061299,ensembl_GRCz11_latest,9,1,22938066,start_of_STOP
ENSDART00000174244,ensembl_GRCz11_latest,7,1,73308597,end_of_ATG
ENSDART00000174244,ensembl_GRCz11_latest,7,1,73322840,start_of_STOP
