Gene stable ID,Gene stable ID version,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSMUSG00000073563,ENSMUSG00000073563.4,ENSMUST00000237880,ENSMUST00000237880.2,1,protein_coding
ENSMUSG00000059898,ENSMUSG00000059898.10,ENSMUST00000225110,ENSMUST00000225110.2,1,protein_coding
ENSMUSG00000052713,ENSMUSG00000052713.10,ENSMUST00000064763,ENSMUST00000064763.7,1,protein_coding
ENSMUSG00000001700,ENSMUSG00000001700.11,ENSMUST00000237422,ENSMUST00000237422.2,1,protein_coding
ENSMUSG00000024331,ENSMUSG00000024331.12,ENSMUST00000075214,ENSMUST00000075214.9,1,protein_coding
ENSMUSG00000044322,ENSMUSG00000044322.8,ENSMUST00000224432,ENSMUST00000224432.2,1,protein_coding
ENSMUSG00000034774,ENSMUSG00000034774.7,ENSMUST00000054128,ENSMUST00000054128.7,1,protein_coding
ENSMUSG00000069441,ENSMUSG00000069441.4,ENSMUST00000077146,ENSMUST00000077146.4,1,protein_coding
ENSMUSG00000061928,ENSMUSG00000061928.7,ENSMUST00000076737,ENSMUST00000076737.7,1,protein_coding
ENSMUSG00000053644,ENSMUSG00000053644.14,ENSMUST00000066208,ENSMUST00000066208.13,1,protein_coding
ENSMUSG00000001804,ENSMUSG00000001804.10,ENSMUST00000019426,ENSMUST00000019426.5,1,protein_coding
ENSMUSG00000008301,ENSMUSG00000008301.12,ENSMUST00000008445,ENSMUST00000008445.7,1,protein_coding
ENSMUSG00000032900,ENSMUSG00000032900.16,ENSMUST00000035640,ENSMUST00000035640.13,1,protein_coding
ENSMUSG00000024590,ENSMUSG00000024590.9,ENSMUST00000025486,ENSMUST00000025486.9,1,protein_coding
ENSMUSG00000032656,ENSMUSG00000032656.15,ENSMUST00000035278,ENSMUST00000035278.7,1,protein_coding
ENSMUSG00000056632,ENSMUSG00000056632.9,ENSMUST00000070892,ENSMUST00000070892.8,1,protein_coding
ENSMUSG00000024592,ENSMUSG00000024592.16,ENSMUST00000025488,ENSMUST00000025488.15,1,protein_coding
ENSMUSG00000091039,ENSMUSG00000091039.3,ENSMUST00000169954,ENSMUST00000169954.3,1,protein_coding
ENSMUSG00000058368,ENSMUSG00000058368.4,ENSMUST00000078422,ENSMUST00000078422.4,1,protein_coding
ENSMUSG00000062433,ENSMUSG00000062433.4,ENSMUST00000082065,ENSMUST00000082065.4,1,protein_coding
ENSMUSG00000065968,ENSMUSG00000065968.9,ENSMUST00000117803,ENSMUST00000117803.2,1,protein_coding
ENSMUSG00000059632,ENSMUSG00000059632.5,ENSMUST00000072280,ENSMUST00000072280.5,1,protein_coding
ENSMUSG00000056706,ENSMUSG00000056706.4,ENSMUST00000056118,ENSMUST00000056118.4,1,protein_coding
ENSMUSG00000091212,ENSMUSG00000091212.2,ENSMUST00000171542,ENSMUST00000171542.2,1,protein_coding
ENSMUSG00000044117,ENSMUSG00000044117.13,ENSMUST00000056521,ENSMUST00000056521.12,1,protein_coding
ENSMUSG00000044393,ENSMUSG00000044393.16,ENSMUST00000059787,ENSMUST00000059787.15,1,protein_coding
ENSMUSG00000061808,ENSMUSG00000061808.5,ENSMUST00000075312,ENSMUST00000075312.5,1,protein_coding
ENSMUSG00000022827,ENSMUSG00000022827.15,ENSMUST00000023524,ENSMUST00000023524.13,1,protein_coding
ENSMUSG00000056124,ENSMUSG00000056124.6,ENSMUST00000070080,ENSMUST00000070080.6,1,protein_coding
ENSMUSG00000022821,ENSMUSG00000022821.14,ENSMUST00000160847,ENSMUST00000160847.2,1,protein_coding
ENSMUSG00000022820,ENSMUSG00000022820.5,ENSMUST00000023514,ENSMUST00000023514.4,1,protein_coding
ENSMUSG00000024593,ENSMUSG00000024593.16,ENSMUST00000075770,ENSMUST00000075770.13,1,protein_coding
ENSMUSG00000024594,ENSMUSG00000024594.10,ENSMUST00000025490,ENSMUST00000025490.10,1,protein_coding
ENSMUSG00000069372,ENSMUSG00000069372.4,ENSMUST00000091892,ENSMUST00000091892.4,1,protein_coding
ENSMUSG00000060657,ENSMUSG00000060657.9,ENSMUST00000090300,ENSMUST00000090300.6,1,protein_coding
ENSMUSG00000022816,ENSMUSG00000022816.12,ENSMUST00000114763,ENSMUST00000114763.3,1,protein_coding
ENSMUSG00000108763,ENSMUSG00000108763.2,ENSMUST00000205931,ENSMUST00000205931.2,1,protein_coding
ENSMUSG00000034158,ENSMUSG00000034158.10,ENSMUST00000078717,ENSMUST00000078717.7,1,protein_coding
ENSMUSG00000046961,ENSMUSG00000046961.9,ENSMUST00000061274,ENSMUST00000061274.9,1,protein_coding
ENSMUSG00000033382,ENSMUSG00000033382.16,ENSMUST00000225661,ENSMUST00000225661.3,1,protein_coding
ENSMUSG00000022812,ENSMUSG00000022812.15,ENSMUST00000114750,ENSMUST00000114750.2,1,protein_coding
ENSMUSG00000058925,ENSMUSG00000058925.12,ENSMUST00000079738,ENSMUST00000079738.10,1,protein_coding
ENSMUSG00000033107,ENSMUSG00000033107.7,ENSMUST00000234316,ENSMUST00000234316.2,1,protein_coding
ENSMUSG00000022809,ENSMUSG00000022809.5,ENSMUST00000023504,ENSMUST00000023504.5,1,protein_coding
ENSMUSG00000024597,ENSMUSG00000024597.12,ENSMUST00000115366,ENSMUST00000115366.3,1,protein_coding
ENSMUSG00000024317,ENSMUSG00000024317.16,ENSMUST00000234107,ENSMUST00000234107.2,1,protein_coding
ENSMUSG00000022678,ENSMUSG00000022678.17,ENSMUST00000023359,ENSMUST00000023359.13,1,protein_coding
ENSMUSG00000024313,ENSMUSG00000024313.9,ENSMUST00000082235,ENSMUST00000082235.5,1,protein_coding
ENSMUSG00000042680,ENSMUSG00000042680.9,ENSMUST00000049260,ENSMUST00000049260.7,1,protein_coding
ENSMUSG00000024598,ENSMUSG00000024598.10,ENSMUST00000025497,ENSMUST00000025497.8,1,protein_coding
ENSMUSG00000002489,ENSMUSG00000002489.17,ENSMUST00000002588,ENSMUST00000002588.11,1,protein_coding
ENSMUSG00000042514,ENSMUSG00000042514.12,ENSMUST00000122333,ENSMUST00000122333.2,1,protein_coding
ENSMUSG00000024600,ENSMUSG00000024600.9,ENSMUST00000025500,ENSMUST00000025500.7,1,protein_coding
ENSMUSG00000022805,ENSMUSG00000022805.18,ENSMUST00000023501,ENSMUST00000023501.16,1,protein_coding
ENSMUSG00000024601,ENSMUSG00000024601.10,ENSMUST00000025503,ENSMUST00000025503.10,1,protein_coding
ENSMUSG00000046516,ENSMUSG00000046516.11,ENSMUST00000120495,ENSMUST00000120495.2,1,protein_coding
ENSMUSG00000095464,ENSMUSG00000095464.2,ENSMUST00000119704,ENSMUST00000119704.2,1,protein_coding
ENSMUSG00000022982,ENSMUSG00000022982.11,ENSMUST00000023707,ENSMUST00000023707.11,1,protein_coding
ENSMUSG00000022803,ENSMUSG00000022803.13,ENSMUST00000023494,ENSMUST00000023494.13,1,protein_coding
ENSMUSG00000033863,ENSMUSG00000033863.3,ENSMUST00000036884,ENSMUST00000036884.3,1,protein_coding
ENSMUSG00000053441,ENSMUSG00000053441.6,ENSMUST00000052907,ENSMUST00000052907.7,1,protein_coding
ENSMUSG00000006456,ENSMUSG00000006456.11,ENSMUST00000006625,ENSMUST00000006625.8,1,protein_coding
ENSMUSG00000002847,ENSMUSG00000002847.8,ENSMUST00000002926,ENSMUST00000002926.8,1,protein_coding
ENSMUSG00000002844,ENSMUSG00000002844.10,ENSMUST00000002923,ENSMUST00000002923.10,1,protein_coding
ENSMUSG00000075122,ENSMUSG00000075122.6,ENSMUST00000231716,ENSMUST00000231716.2,1,protein_coding
ENSMUSG00000002846,ENSMUSG00000002846.10,ENSMUST00000002925,ENSMUST00000002925.6,1,protein_coding
ENSMUSG00000024306,ENSMUSG00000024306.14,ENSMUST00000234736,ENSMUST00000234736.2,1,protein_coding
ENSMUSG00000025075,ENSMUSG00000025075.15,ENSMUST00000078284,ENSMUST00000078284.13,1,protein_coding
ENSMUSG00000034064,ENSMUSG00000034064.15,ENSMUST00000036210,ENSMUST00000036210.7,1,protein_coding
ENSMUSG00000050875,ENSMUSG00000050875.12,ENSMUST00000165666,ENSMUST00000165666.9,1,protein_coding
ENSMUSG00000058152,ENSMUSG00000058152.9,ENSMUST00000080721,ENSMUST00000080721.6,1,protein_coding
ENSMUSG00000073555,ENSMUSG00000073555.2,ENSMUST00000031549,ENSMUST00000031549.6,1,protein_coding
ENSMUSG00000034108,ENSMUSG00000034108.7,ENSMUST00000037246,ENSMUST00000037246.7,1,protein_coding
ENSMUSG00000068606,ENSMUSG00000068606.7,ENSMUST00000090260,ENSMUST00000090260.6,1,protein_coding
ENSMUSG00000090942,ENSMUSG00000090942.2,ENSMUST00000171297,ENSMUST00000171297.2,1,protein_coding
ENSMUSG00000067872,ENSMUSG00000067872.3,ENSMUST00000088653,ENSMUST00000088653.3,1,protein_coding
ENSMUSG00000020607,ENSMUSG00000020607.8,ENSMUST00000020926,ENSMUST00000020926.8,1,protein_coding
ENSMUSG00000045215,ENSMUSG00000045215.18,ENSMUST00000239326,ENSMUST00000239326.2,1,protein_coding
ENSMUSG00000022983,ENSMUSG00000022983.17,ENSMUST00000039280,ENSMUST00000039280.9,1,protein_coding
ENSMUSG00000083282,ENSMUSG00000083282.4,ENSMUST00000119694,ENSMUST00000119694.3,1,protein_coding
ENSMUSG00000054072,ENSMUSG00000054072.13,ENSMUST00000032473,ENSMUST00000032473.7,1,protein_coding
ENSMUSG00000038059,ENSMUSG00000038059.8,ENSMUST00000042710,ENSMUST00000042710.8,1,protein_coding
ENSMUSG00000020601,ENSMUSG00000020601.9,ENSMUST00000020922,ENSMUST00000020922.8,1,protein_coding
ENSMUSG00000053414,ENSMUSG00000053414.9,ENSMUST00000065856,ENSMUST00000065856.8,1,protein_coding
ENSMUSG00000006457,ENSMUSG00000006457.5,ENSMUST00000006626,ENSMUST00000006626.5,1,protein_coding
ENSMUSG00000022978,ENSMUSG00000022978.12,ENSMUST00000099554,ENSMUST00000099554.5,1,protein_coding
ENSMUSG00000024603,ENSMUSG00000024603.9,ENSMUST00000223984,ENSMUST00000223984.2,1,protein_coding
ENSMUSG00000039956,ENSMUSG00000039956.10,ENSMUST00000038197,ENSMUST00000038197.3,1,protein_coding
ENSMUSG00000035181,ENSMUSG00000035181.7,ENSMUST00000040583,ENSMUST00000040583.7,1,protein_coding
ENSMUSG00000041923,ENSMUSG00000041923.16,ENSMUST00000164186,ENSMUST00000164186.8,1,protein_coding
ENSMUSG00000020956,ENSMUSG00000020956.15,ENSMUST00000021339,ENSMUST00000021339.8,1,protein_coding
ENSMUSG00000002845,ENSMUSG00000002845.15,ENSMUST00000002924,ENSMUST00000002924.15,1,protein_coding
ENSMUSG00000035148,ENSMUSG00000035148.5,ENSMUST00000040161,ENSMUST00000040161.5,1,protein_coding
ENSMUSG00000071235,ENSMUSG00000071235.13,ENSMUST00000167227,ENSMUST00000167227.8,1,protein_coding
ENSMUSG00000024943,ENSMUSG00000024943.10,ENSMUST00000087556,ENSMUST00000087556.7,1,protein_coding
ENSMUSG00000024604,ENSMUSG00000024604.8,ENSMUST00000025506,ENSMUST00000025506.7,1,protein_coding
ENSMUSG00000049173,ENSMUSG00000049173.9,ENSMUST00000056533,ENSMUST00000056533.9,1,protein_coding
ENSMUSG00000043079,ENSMUSG00000043079.18,ENSMUST00000130360,ENSMUST00000130360.2,1,protein_coding
ENSMUSG00000006463,ENSMUSG00000006463.14,ENSMUST00000006632,ENSMUST00000006632.8,1,protein_coding
ENSMUSG00000039929,ENSMUSG00000039929.15,ENSMUST00000140920,ENSMUST00000140920.2,1,protein_coding
ENSMUSG00000033207,ENSMUSG00000033207.8,ENSMUST00000036069,ENSMUST00000036069.8,1,protein_coding
ENSMUSG00000071234,ENSMUSG00000071234.4,ENSMUST00000095550,ENSMUST00000095550.4,1,protein_coding
ENSMUSG00000054008,ENSMUSG00000054008.10,ENSMUST00000237783,ENSMUST00000237783.2,1,protein_coding
ENSMUSG00000033053,ENSMUSG00000033053.5,ENSMUST00000035849,ENSMUST00000035849.5,1,protein_coding
ENSMUSG00000074925,ENSMUSG00000074925.5,ENSMUST00000237333,ENSMUST00000237333.2,1,protein_coding
ENSMUSG00000035142,ENSMUSG00000035142.19,ENSMUST00000040090,ENSMUST00000040090.16,1,protein_coding
ENSMUSG00000024608,ENSMUSG00000024608.12,ENSMUST00000235603,ENSMUST00000235603.2,1,protein_coding
ENSMUSG00000021242,ENSMUSG00000021242.10,ENSMUST00000021668,ENSMUST00000021668.10,1,protein_coding
ENSMUSG00000021241,ENSMUSG00000021241.8,ENSMUST00000021667,ENSMUST00000021667.7,1,protein_coding
ENSMUSG00000006464,ENSMUSG00000006464.10,ENSMUST00000053506,ENSMUST00000053506.8,1,protein_coding
ENSMUSG00000035133,ENSMUSG00000035133.10,ENSMUST00000219443,ENSMUST00000219443.2,1,protein_coding
ENSMUSG00000024897,ENSMUSG00000024897.10,ENSMUST00000025830,ENSMUST00000025830.9,1,protein_coding
ENSMUSG00000061603,ENSMUSG00000061603.9,ENSMUST00000095737,ENSMUST00000095737.5,1,protein_coding
ENSMUSG00000071604,ENSMUSG00000071604.6,ENSMUST00000096164,ENSMUST00000096164.6,1,protein_coding
ENSMUSG00000036061,ENSMUSG00000036061.11,ENSMUST00000229371,ENSMUST00000229371.2,1,protein_coding
ENSMUSG00000021010,ENSMUSG00000021010.10,ENSMUST00000101432,ENSMUST00000101432.3,1,protein_coding
ENSMUSG00000035105,ENSMUSG00000035105.6,ENSMUST00000039516,ENSMUST00000039516.4,1,protein_coding
ENSMUSG00000068114,ENSMUSG00000068114.8,ENSMUST00000089174,ENSMUST00000089174.6,1,protein_coding
ENSMUSG00000044408,ENSMUSG00000044408.8,ENSMUST00000056228,ENSMUST00000056228.8,1,protein_coding
ENSMUSG00000024302,ENSMUSG00000024302.17,ENSMUST00000220904,ENSMUST00000220904.2,1,protein_coding
ENSMUSG00000018830,ENSMUSG00000018830.11,ENSMUST00000231567,ENSMUST00000231567.2,1,protein_coding
ENSMUSG00000052075,ENSMUSG00000052075.8,ENSMUST00000091377,ENSMUST00000091377.5,1,protein_coding
ENSMUSG00000033063,ENSMUSG00000033063.9,ENSMUST00000091554,ENSMUST00000091554.6,1,protein_coding
ENSMUSG00000022799,ENSMUSG00000022799.5,ENSMUST00000023487,ENSMUST00000023487.5,1,protein_coding
ENSMUSG00000063904,ENSMUSG00000063904.5,ENSMUST00000025851,ENSMUST00000025851.4,1,protein_coding
ENSMUSG00000022155,ENSMUSG00000022155.10,ENSMUST00000045736,ENSMUST00000045736.9,1,protein_coding
ENSMUSG00000024610,ENSMUSG00000024610.16,ENSMUST00000097563,ENSMUST00000097563.9,1,protein_coding
ENSMUSG00000022677,ENSMUSG00000022677.16,ENSMUST00000023357,ENSMUST00000023357.14,1,protein_coding
ENSMUSG00000047094,ENSMUSG00000047094.10,ENSMUST00000054635,ENSMUST00000054635.8,1,protein_coding
ENSMUSG00000009575,ENSMUSG00000009575.15,ENSMUST00000118152,ENSMUST00000118152.8,1,protein_coding
ENSMUSG00000022793,ENSMUSG00000022793.18,ENSMUST00000023482,ENSMUST00000023482.13,1,protein_coding
ENSMUSG00000079105,ENSMUSG00000079105.5,ENSMUST00000110689,ENSMUST00000110689.5,1,protein_coding
ENSMUSG00000041817,ENSMUSG00000041817.15,ENSMUST00000169863,ENSMUST00000169863.9,1,protein_coding
ENSMUSG00000002020,ENSMUSG00000002020.16,ENSMUST00000002073,ENSMUST00000002073.13,1,protein_coding
ENSMUSG00000041849,ENSMUSG00000041849.8,ENSMUST00000118365,ENSMUST00000118365.3,1,protein_coding
ENSMUSG00000056223,ENSMUSG00000056223.9,ENSMUST00000070216,ENSMUST00000070216.9,1,protein_coding
ENSMUSG00000041841,ENSMUSG00000041841.9,ENSMUST00000045356,ENSMUST00000045356.9,1,protein_coding
ENSMUSG00000024277,ENSMUSG00000024277.15,ENSMUST00000025127,ENSMUST00000025127.5,1,protein_coding
ENSMUSG00000057762,ENSMUSG00000057762.7,ENSMUST00000071118,ENSMUST00000071118.7,1,protein_coding
ENSMUSG00000024812,ENSMUSG00000024812.12,ENSMUST00000233027,ENSMUST00000233027.2,1,protein_coding
ENSMUSG00000074849,ENSMUSG00000074849.3,ENSMUST00000099427,ENSMUST00000099427.3,1,protein_coding
ENSMUSG00000024276,ENSMUSG00000024276.8,ENSMUST00000060762,ENSMUST00000060762.6,1,protein_coding
ENSMUSG00000060739,ENSMUSG00000060739.9,ENSMUST00000073456,ENSMUST00000073456.9,1,protein_coding
ENSMUSG00000063281,ENSMUSG00000063281.10,ENSMUST00000074941,ENSMUST00000074941.8,1,protein_coding
ENSMUSG00000050697,ENSMUSG00000050697.10,ENSMUST00000051186,ENSMUST00000051186.9,1,protein_coding
ENSMUSG00000090658,ENSMUSG00000090658.8,ENSMUST00000203968,ENSMUST00000203968.3,1,protein_coding
ENSMUSG00000051469,ENSMUSG00000051469.15,ENSMUST00000066497,ENSMUST00000066497.12,1,protein_coding
ENSMUSG00000054302,ENSMUSG00000054302.16,ENSMUST00000161592,ENSMUST00000161592.8,1,protein_coding
ENSMUSG00000039903,ENSMUSG00000039903.19,ENSMUST00000099548,ENSMUST00000099548.10,1,protein_coding
ENSMUSG00000024901,ENSMUSG00000024901.16,ENSMUST00000025834,ENSMUST00000025834.15,1,protein_coding
ENSMUSG00000047989,ENSMUSG00000047989.12,ENSMUST00000055012,ENSMUST00000055012.12,1,protein_coding
ENSMUSG00000038212,ENSMUSG00000038212.17,ENSMUST00000155487,ENSMUST00000155487.8,1,protein_coding
ENSMUSG00000059363,ENSMUSG00000059363.11,ENSMUST00000081333,ENSMUST00000081333.11,1,protein_coding
ENSMUSG00000049436,ENSMUSG00000049436.6,ENSMUST00000057767,ENSMUST00000057767.6,1,protein_coding
ENSMUSG00000108426,ENSMUSG00000108426.3,ENSMUST00000206324,ENSMUST00000206324.3,1,protein_coding
ENSMUSG00000022798,ENSMUSG00000022798.9,ENSMUST00000122078,ENSMUST00000122078.3,1,protein_coding
ENSMUSG00000049806,ENSMUSG00000049806.5,ENSMUST00000214214,ENSMUST00000214214.2,1,protein_coding
ENSMUSG00000022463,ENSMUSG00000022463.9,ENSMUST00000023100,ENSMUST00000023100.8,1,protein_coding
ENSMUSG00000024902,ENSMUSG00000024902.6,ENSMUST00000025836,ENSMUST00000025836.6,1,protein_coding
ENSMUSG00000022972,ENSMUSG00000022972.11,ENSMUST00000023694,ENSMUST00000023694.11,1,protein_coding
ENSMUSG00000045903,ENSMUSG00000045903.10,ENSMUST00000056129,ENSMUST00000056129.9,1,protein_coding
ENSMUSG00000022790,ENSMUSG00000022790.15,ENSMUST00000023478,ENSMUST00000023478.8,1,protein_coding
ENSMUSG00000021359,ENSMUSG00000021359.17,ENSMUST00000225180,ENSMUST00000225180.2,1,protein_coding
ENSMUSG00000061080,ENSMUSG00000061080.12,ENSMUST00000187695,ENSMUST00000187695.7,1,protein_coding
ENSMUSG00000024867,ENSMUSG00000024867.15,ENSMUST00000025800,ENSMUST00000025800.15,1,protein_coding
ENSMUSG00000017843,ENSMUSG00000017843.15,ENSMUST00000084985,ENSMUST00000084985.11,1,protein_coding
ENSMUSG00000074922,ENSMUSG00000074922.2,ENSMUST00000099556,ENSMUST00000099556.2,1,protein_coding
ENSMUSG00000048572,ENSMUSG00000048572.6,ENSMUST00000057243,ENSMUST00000057243.6,1,protein_coding
ENSMUSG00000032999,ENSMUSG00000032999.11,ENSMUST00000221659,ENSMUST00000221659.2,1,protein_coding
ENSMUSG00000024613,ENSMUSG00000024613.17,ENSMUST00000175934,ENSMUST00000175934.8,1,protein_coding
ENSMUSG00000041731,ENSMUSG00000041731.14,ENSMUST00000047666,ENSMUST00000047666.5,1,protein_coding
ENSMUSG00000074847,ENSMUSG00000074847.3,ENSMUST00000099425,ENSMUST00000099425.3,1,protein_coding
ENSMUSG00000058927,ENSMUSG00000058927.7,ENSMUST00000073080,ENSMUST00000073080.7,1,protein_coding
ENSMUSG00000051490,ENSMUSG00000051490.4,ENSMUST00000058600,ENSMUST00000058600.4,1,protein_coding
ENSMUSG00000036412,ENSMUSG00000036412.6,ENSMUST00000040359,ENSMUST00000040359.6,1,protein_coding
ENSMUSG00000022369,ENSMUSG00000022369.14,ENSMUST00000022998,ENSMUST00000022998.14,1,protein_coding
ENSMUSG00000005656,ENSMUSG00000005656.10,ENSMUST00000005798,ENSMUST00000005798.9,1,protein_coding
ENSMUSG00000021360,ENSMUSG00000021360.17,ENSMUST00000110191,ENSMUST00000110191.10,1,protein_coding
ENSMUSG00000096883,ENSMUSG00000096883.3,ENSMUST00000179269,ENSMUST00000179269.3,1,protein_coding
ENSMUSG00000060429,ENSMUSG00000060429.13,ENSMUST00000039769,ENSMUST00000039769.13,1,protein_coding
ENSMUSG00000021514,ENSMUSG00000021514.19,ENSMUST00000126879,ENSMUST00000126879.8,1,protein_coding
ENSMUSG00000000420,ENSMUSG00000000420.16,ENSMUST00000170243,ENSMUST00000170243.8,1,protein_coding
ENSMUSG00000022151,ENSMUSG00000022151.17,ENSMUST00000022751,ENSMUST00000022751.15,1,protein_coding
ENSMUSG00000024273,ENSMUSG00000024273.9,ENSMUST00000097646,ENSMUST00000097646.5,1,protein_coding
ENSMUSG00000023088,ENSMUSG00000023088.18,ENSMUST00000100167,ENSMUST00000100167.10,1,protein_coding
ENSMUSG00000068105,ENSMUSG00000068105.12,ENSMUST00000109535,ENSMUST00000109535.3,1,protein_coding
ENSMUSG00000040446,ENSMUSG00000040446.5,ENSMUST00000046206,ENSMUST00000046206.5,1,protein_coding
ENSMUSG00000042350,ENSMUSG00000042350.14,ENSMUST00000043169,ENSMUST00000043169.14,1,protein_coding
ENSMUSG00000022367,ENSMUSG00000022367.8,ENSMUST00000050544,ENSMUST00000050544.8,1,protein_coding
ENSMUSG00000047261,ENSMUSG00000047261.10,ENSMUST00000102817,ENSMUST00000102817.5,1,protein_coding
ENSMUSG00000024270,ENSMUSG00000024270.12,ENSMUST00000070726,ENSMUST00000070726.10,1,protein_coding
ENSMUSG00000075395,ENSMUSG00000075395.12,ENSMUST00000129643,ENSMUST00000129643.9,1,protein_coding
ENSMUSG00000041138,ENSMUSG00000041138.17,ENSMUST00000091763,ENSMUST00000091763.3,1,protein_coding
ENSMUSG00000022676,ENSMUSG00000022676.8,ENSMUST00000023356,ENSMUST00000023356.8,1,protein_coding
ENSMUSG00000056380,ENSMUSG00000056380.14,ENSMUST00000070449,ENSMUST00000070449.6,1,protein_coding
ENSMUSG00000038683,ENSMUSG00000038683.17,ENSMUST00000046951,ENSMUST00000046951.10,1,protein_coding
ENSMUSG00000018707,ENSMUSG00000018707.14,ENSMUST00000018851,ENSMUST00000018851.14,1,protein_coding
ENSMUSG00000033965,ENSMUSG00000033965.11,ENSMUST00000042664,ENSMUST00000042664.10,1,protein_coding
ENSMUSG00000068617,ENSMUSG00000068617.6,ENSMUST00000090277,ENSMUST00000090277.3,1,protein_coding
ENSMUSG00000046434,ENSMUSG00000046434.17,ENSMUST00000036004,ENSMUST00000036004.16,1,protein_coding
ENSMUSG00000094472,ENSMUSG00000094472.2,ENSMUST00000178312,ENSMUST00000178312.2,1,protein_coding
ENSMUSG00000047462,ENSMUSG00000047462.10,ENSMUST00000151029,ENSMUST00000151029.3,1,protein_coding
ENSMUSG00000062929,ENSMUSG00000062929.9,ENSMUST00000078124,ENSMUST00000078124.8,1,protein_coding
ENSMUSG00000063905,ENSMUSG00000063905.3,ENSMUST00000081471,ENSMUST00000081471.3,1,protein_coding
ENSMUSG00000073257,ENSMUSG00000073257.4,ENSMUST00000101657,ENSMUST00000101657.4,1,protein_coding
ENSMUSG00000021361,ENSMUSG00000021361.8,ENSMUST00000021790,ENSMUST00000021790.7,1,protein_coding
ENSMUSG00000039942,ENSMUSG00000039942.16,ENSMUST00000047379,ENSMUST00000047379.15,1,protein_coding
ENSMUSG00000056508,ENSMUSG00000056508.7,ENSMUST00000070659,ENSMUST00000070659.7,1,protein_coding
ENSMUSG00000053101,ENSMUSG00000053101.4,ENSMUST00000065335,ENSMUST00000065335.3,1,protein_coding
ENSMUSG00000073131,ENSMUSG00000073131.13,ENSMUST00000114575,ENSMUST00000114575.4,1,protein_coding
ENSMUSG00000021243,ENSMUSG00000021243.15,ENSMUST00000021669,ENSMUST00000021669.15,1,protein_coding
ENSMUSG00000073255,ENSMUSG00000073255.11,ENSMUST00000101654,ENSMUST00000101654.10,1,protein_coding
ENSMUSG00000022366,ENSMUSG00000022366.13,ENSMUST00000110196,ENSMUST00000110196.8,1,protein_coding
ENSMUSG00000024617,ENSMUSG00000024617.17,ENSMUST00000025519,ENSMUST00000025519.11,1,protein_coding
ENSMUSG00000058794,ENSMUSG00000058794.13,ENSMUST00000133600,ENSMUST00000133600.8,1,protein_coding
ENSMUSG00000022973,ENSMUSG00000022973.19,ENSMUST00000121759,ENSMUST00000121759.8,1,protein_coding
ENSMUSG00000052026,ENSMUSG00000052026.9,ENSMUST00000025520,ENSMUST00000025520.10,1,protein_coding
ENSMUSG00000041380,ENSMUSG00000041380.14,ENSMUST00000096299,ENSMUST00000096299.9,1,protein_coding
ENSMUSG00000041112,ENSMUSG00000041112.18,ENSMUST00000072519,ENSMUST00000072519.7,1,protein_coding
ENSMUSG00000024619,ENSMUSG00000024619.9,ENSMUST00000025521,ENSMUST00000025521.9,1,protein_coding
ENSMUSG00000035021,ENSMUSG00000035021.14,ENSMUST00000038926,ENSMUST00000038926.13,1,protein_coding
ENSMUSG00000092233,ENSMUSG00000092233.2,ENSMUST00000173803,ENSMUST00000173803.2,1,protein_coding
