Gene stable ID,Gene stable ID version,Transcript stable ID,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSG00000276154,ENSG00000276154.1,ENST00000621436,ENST00000621436,ENST00000621436.1,1,protein_coding
ENSG00000281919,ENSG00000281919.2,ENST00000631255,ENST00000631255,ENST00000631255.2,1,protein_coding
ENSG00000277069,ENSG00000277069.2,ENST00000616205,ENST00000616205,ENST00000616205.2,1,protein_coding
ENSG00000274763,ENSG00000274763.1,ENST00000611663,ENST00000611663,ENST00000611663.1,1,protein_coding
ENSG00000274166,ENSG00000274166.2,ENST00000633133,ENST00000633133,ENST00000633133.1,1,protein_coding
ENSG00000281690,ENSG00000281690.2,ENST00000630002,ENST00000630002,ENST00000630002.1,1,protein_coding
ENSG00000275623,ENSG00000275623.5,ENST00000617790,ENST00000617790,ENST00000617790.4,1,protein_coding
ENSG00000277909,ENSG00000277909.4,ENST00000616584,ENST00000616584,ENST00000616584.1,1,protein_coding
ENSG00000280807,ENSG00000280807.2,ENST00000625753,ENST00000625753,ENST00000625753.1,1,protein_coding
ENSG00000276625,ENSG00000276625.4,ENST00000618563,ENST00000618563,ENST00000618563.1,1,protein_coding
ENSG00000275517,ENSG00000275517.4,ENST00000625471,ENST00000625471,ENST00000625471.2,1,protein_coding
ENSG00000278656,ENSG00000278656.4,ENST00000615147,ENST00000615147,ENST00000615147.4,1,protein_coding
ENSG00000282752,ENSG00000282752.1,ENST00000632301,ENST00000632301,ENST00000632301.1,1,protein_coding
ENSG00000278247,ENSG00000278247.2,ENST00000611085,ENST00000611085,ENST00000611085.2,1,protein_coding
ENSG00000278271,ENSG00000278271.1,ENST00000615970,ENST00000615970,ENST00000615970.1,1,protein_coding
ENSG00000277354,ENSG00000277354.1,ENST00000619935,ENST00000619935,ENST00000619935.1,1,protein_coding
ENSG00000275486,ENSG00000275486.5,ENST00000622515,ENST00000622515,ENST00000622515.4,1,protein_coding
ENSG00000278489,ENSG00000278489.2,ENST00000612541,ENST00000612541,ENST00000612541.2,1,protein_coding
ENSG00000277603,ENSG00000277603.4,ENST00000613631,ENST00000613631,ENST00000613631.2,1,protein_coding
ENSG00000275920,ENSG00000275920.1,ENST00000620564,ENST00000620564,ENST00000620564.1,1,protein_coding
ENSG00000277068,ENSG00000277068.2,ENST00000629556,ENST00000629556,ENST00000629556.1,1,protein_coding
ENSG00000278210,ENSG00000278210.1,ENST00000619083,ENST00000619083,ENST00000619083.1,1,protein_coding
ENSG00000282152,ENSG00000282152.1,ENST00000633655,ENST00000633655,ENST00000633655.1,1,protein_coding
ENSG00000277291,ENSG00000277291.2,ENST00000618541,ENST00000618541,ENST00000618541.2,1,protein_coding
ENSG00000262156,ENSG00000262156.4,ENST00000623492,ENST00000623492,ENST00000623492.3,1,protein_coding
ENSG00000262634,ENSG00000262634.5,ENST00000571751,ENST00000571751,ENST00000571751.5,1,protein_coding
ENSG00000273793,ENSG00000273793.3,ENST00000625578,ENST00000625578,ENST00000625578.2,1,protein_coding
ENSG00000276565,ENSG00000276565.1,ENST00000617253,ENST00000617253,ENST00000617253.1,1,protein_coding
ENSG00000263141,ENSG00000263141.5,ENST00000574159,ENST00000574159,ENST00000574159.2,1,protein_coding
ENSG00000274254,ENSG00000274254.1,ENST00000618713,ENST00000618713,ENST00000618713.1,1,protein_coding
ENSG00000262938,ENSG00000262938.6,ENST00000573131,ENST00000573131,ENST00000573131.1,1,protein_coding
ENSG00000274971,ENSG00000274971.1,ENST00000622568,ENST00000622568,ENST00000622568.1,1,protein_coding
ENSG00000274404,ENSG00000274404.3,ENST00000612056,ENST00000612056,ENST00000612056.1,1,protein_coding
ENSG00000275031,ENSG00000275031.2,ENST00000633913,ENST00000633913,ENST00000633913.1,1,protein_coding
ENSG00000275731,ENSG00000275731.1,ENST00000614639,ENST00000614639,ENST00000614639.1,1,protein_coding
ENSG00000275317,ENSG00000275317.4,ENST00000620484,ENST00000620484,ENST00000620484.4,1,protein_coding
ENSG00000261846,ENSG00000261846.2,ENST00000570799,ENST00000570799,ENST00000570799.1,1,protein_coding
ENSG00000275326,ENSG00000275326.4,ENST00000610364,ENST00000610364,ENST00000610364.4,1,protein_coding
ENSG00000278856,ENSG00000278856.5,ENST00000620568,ENST00000620568,ENST00000620568.4,1,protein_coding
ENSG00000275083,ENSG00000275083.4,ENST00000617957,ENST00000617957,ENST00000617957.4,1,protein_coding
ENSG00000278759,ENSG00000278759.2,ENST00000633032,ENST00000633032,ENST00000633032.1,1,protein_coding
ENSG00000277400,ENSG00000277400.1,ENST00000613230,ENST00000613230,ENST00000613230.1,1,protein_coding
ENSG00000274847,ENSG00000274847.1,ENST00000400754,ENST00000400754,ENST00000400754.4,1,protein_coding
ENSG00000281216,ENSG00000281216.1,ENST00000629409,ENST00000629409,ENST00000629409.1,1,protein_coding
ENSG00000281758,ENSG00000281758.1,ENST00000629040,ENST00000629040,ENST00000629040.1,1,protein_coding
ENSG00000277389,ENSG00000277389.1,ENST00000611731,ENST00000611731,ENST00000611731.1,1,protein_coding
ENSG00000280585,ENSG00000280585.1,ENST00000625554,ENST00000625554,ENST00000625554.1,1,protein_coding
ENSG00000278620,ENSG00000278620.3,ENST00000630519,ENST00000630519,ENST00000630519.1,1,protein_coding
ENSG00000274296,ENSG00000274296.3,ENST00000613476,ENST00000613476,ENST00000613476.3,1,protein_coding
ENSG00000278302,ENSG00000278302.2,ENST00000626614,ENST00000626614,ENST00000626614.1,1,protein_coding
ENSG00000278165,ENSG00000278165.3,ENST00000629053,ENST00000629053,ENST00000629053.2,1,protein_coding
ENSG00000273748,ENSG00000273748.1,ENST00000612919,ENST00000612919,ENST00000612919.1,1,protein_coding
ENSG00000281618,ENSG00000281618.1,ENST00000630256,ENST00000630256,ENST00000630256.1,1,protein_coding
ENSG00000281191,ENSG00000281191.2,ENST00000627584,ENST00000627584,ENST00000627584.1,1,protein_coding
ENSG00000275456,ENSG00000275456.1,ENST00000612573,ENST00000612573,ENST00000612573.1,1,protein_coding
ENSG00000281533,ENSG00000281533.1,ENST00000628787,ENST00000628787,ENST00000628787.1,1,protein_coding
ENSG00000277445,ENSG00000277445.4,ENST00000632172,ENST00000632172,ENST00000632172.1,1,protein_coding
ENSG00000280618,ENSG00000280618.2,ENST00000628954,ENST00000628954,ENST00000628954.2,1,protein_coding
ENSG00000275306,ENSG00000275306.1,ENST00000613951,ENST00000613951,ENST00000613951.1,1,protein_coding
ENSG00000275009,ENSG00000275009.2,ENST00000616813,ENST00000616813,ENST00000616813.2,1,protein_coding
ENSG00000277033,ENSG00000277033.2,ENST00000621596,ENST00000621596,ENST00000621596.2,1,protein_coding
ENSG00000275338,ENSG00000275338.4,ENST00000611004,ENST00000611004,ENST00000611004.4,1,protein_coding
ENSG00000273831,ENSG00000273831.2,ENST00000611111,ENST00000611111,ENST00000611111.2,1,protein_coding
ENSG00000263057,ENSG00000263057.2,ENST00000576098,ENST00000576098,ENST00000576098.2,1,protein_coding
ENSG00000262068,ENSG00000262068.3,ENST00000571440,ENST00000571440,ENST00000571440.2,1,protein_coding
ENSG00000272765,ENSG00000272765.2,ENST00000605916,ENST00000605916,ENST00000605916.1,1,protein_coding
ENSG00000263296,ENSG00000263296.2,ENST00000575409,ENST00000575409,ENST00000575409.2,1,protein_coding
ENSG00000262121,ENSG00000262121.2,ENST00000574465,ENST00000574465,ENST00000574465.1,1,protein_coding
ENSG00000274320,ENSG00000274320.2,ENST00000620574,ENST00000620574,ENST00000620574.2,1,protein_coding
ENSG00000263091,ENSG00000263091.2,ENST00000572903,ENST00000572903,ENST00000572903.2,1,protein_coding
ENSG00000273772,ENSG00000273772.4,ENST00000627341,ENST00000627341,ENST00000627341.2,1,protein_coding
ENSG00000262024,ENSG00000262024.6,ENST00000574943,ENST00000574943,ENST00000574943.5,1,protein_coding
ENSG00000282755,ENSG00000282755.1,ENST00000633171,ENST00000633171,ENST00000633171.1,1,protein_coding
ENSG00000278403,ENSG00000278403.4,ENST00000622249,ENST00000622249,ENST00000622249.4,1,protein_coding
ENSG00000275737,ENSG00000275737.1,ENST00000617984,ENST00000617984,ENST00000617984.1,1,protein_coding
ENSG00000272901,ENSG00000272901.5,ENST00000571525,ENST00000571525,ENST00000571525.3,1,protein_coding
ENSG00000278481,ENSG00000278481.1,ENST00000615475,ENST00000615475,ENST00000615475.1,1,protein_coding
ENSG00000277163,ENSG00000277163.1,ENST00000614725,ENST00000614725,ENST00000614725.1,1,protein_coding
ENSG00000277848,ENSG00000277848.4,ENST00000614717,ENST00000614717,ENST00000614717.1,1,protein_coding
ENSG00000278086,ENSG00000278086.1,ENST00000618755,ENST00000618755,ENST00000618755.1,1,protein_coding
ENSG00000263309,ENSG00000263309.6,ENST00000574480,ENST00000574480,ENST00000574480.5,1,protein_coding
ENSG00000274042,ENSG00000274042.2,ENST00000632596,ENST00000632596,ENST00000632596.1,1,protein_coding
ENSG00000276896,ENSG00000276896.4,ENST00000615448,ENST00000615448,ENST00000615448.4,1,protein_coding
ENSG00000272835,ENSG00000272835.3,ENST00000607293,ENST00000607293,ENST00000607293.3,1,protein_coding
ENSG00000277540,ENSG00000277540.4,ENST00000611244,ENST00000611244,ENST00000611244.3,1,protein_coding
ENSG00000262473,ENSG00000262473.5,ENST00000571089,ENST00000571089,ENST00000571089.2,1,protein_coding
ENSG00000275049,ENSG00000275049.1,ENST00000610645,ENST00000610645,ENST00000610645.1,1,protein_coding
ENSG00000274692,ENSG00000274692.1,ENST00000617247,ENST00000617247,ENST00000617247.1,1,protein_coding
ENSG00000273397,ENSG00000273397.4,ENST00000605927,ENST00000605927,ENST00000605927.3,1,protein_coding
ENSG00000262911,ENSG00000262911.5,ENST00000615701,ENST00000615701,ENST00000615701.1,1,protein_coding
ENSG00000262845,ENSG00000262845.7,ENST00000610983,ENST00000610983,ENST00000610983.1,1,protein_coding
ENSG00000262808,ENSG00000262808.2,ENST00000573871,ENST00000573871,ENST00000573871.1,1,protein_coding
ENSG00000262731,ENSG00000262731.3,ENST00000573155,ENST00000573155,ENST00000573155.2,1,protein_coding
ENSG00000263229,ENSG00000263229.4,ENST00000573418,ENST00000573418,ENST00000573418.2,1,protein_coding
ENSG00000262347,ENSG00000262347.2,ENST00000575715,ENST00000575715,ENST00000575715.2,1,protein_coding
ENSG00000262520,ENSG00000262520.1,ENST00000576939,ENST00000576939,ENST00000576939.1,1,protein_coding
ENSG00000276856,ENSG00000276856.3,ENST00000620361,ENST00000620361,ENST00000620361.3,1,protein_coding
ENSG00000278659,ENSG00000278659.1,ENST00000612137,ENST00000612137,ENST00000612137.1,1,protein_coding
ENSG00000275754,ENSG00000275754.2,ENST00000616594,ENST00000616594,ENST00000616594.2,1,protein_coding
ENSG00000263243,ENSG00000263243.2,ENST00000572470,ENST00000572470,ENST00000572470.2,1,protein_coding
ENSG00000275617,ENSG00000275617.1,ENST00000622637,ENST00000622637,ENST00000622637.1,1,protein_coding
ENSG00000281489,ENSG00000281489.1,ENST00000626892,ENST00000626892,ENST00000626892.1,1,protein_coding
ENSG00000261862,ENSG00000261862.2,ENST00000572212,ENST00000572212,ENST00000572212.1,1,protein_coding
ENSG00000273508,ENSG00000273508.1,ENST00000611851,ENST00000611851,ENST00000611851.1,1,protein_coding
ENSG00000277113,ENSG00000277113.2,ENST00000610467,ENST00000610467,ENST00000610467.2,1,protein_coding
ENSG00000275102,ENSG00000275102.2,ENST00000620813,ENST00000620813,ENST00000620813.2,1,protein_coding
ENSG00000262164,ENSG00000262164.6,ENST00000575391,ENST00000575391,ENST00000575391.5,1,protein_coding
ENSG00000275062,ENSG00000275062.1,ENST00000618993,ENST00000618993,ENST00000618993.1,1,protein_coding
ENSG00000261852,ENSG00000261852.3,ENST00000571136,ENST00000571136,ENST00000571136.1,1,protein_coding
ENSG00000263101,ENSG00000263101.2,ENST00000572132,ENST00000572132,ENST00000572132.2,1,protein_coding
ENSG00000262862,ENSG00000262862.2,ENST00000570303,ENST00000570303,ENST00000570303.2,1,protein_coding
ENSG00000262795,ENSG00000262795.5,ENST00000573079,ENST00000573079,ENST00000573079.5,1,protein_coding
ENSG00000263236,ENSG00000263236.2,ENST00000571271,ENST00000571271,ENST00000571271.1,1,protein_coding
ENSG00000263242,ENSG00000263242.2,ENST00000576814,ENST00000576814,ENST00000576814.2,1,protein_coding
ENSG00000266286,ENSG00000266286.2,ENST00000571574,ENST00000571574,ENST00000571574.3,1,protein_coding
ENSG00000261968,ENSG00000261968.3,ENST00000574631,ENST00000574631,ENST00000574631.2,1,protein_coding
ENSG00000273651,ENSG00000273651.4,ENST00000619115,ENST00000619115,ENST00000619115.1,1,protein_coding
ENSG00000272000,ENSG00000272000.6,ENST00000607223,ENST00000607223,ENST00000607223.6,1,protein_coding
ENSG00000277278,ENSG00000277278.4,ENST00000612410,ENST00000612410,ENST00000612410.1,1,protein_coding
ENSG00000274700,ENSG00000274700.1,ENST00000617112,ENST00000617112,ENST00000617112.1,1,protein_coding
ENSG00000277365,ENSG00000277365.3,ENST00000610887,ENST00000610887,ENST00000610887.2,1,protein_coding
ENSG00000263160,ENSG00000263160.6,ENST00000573374,ENST00000573374,ENST00000573374.5,1,protein_coding
ENSG00000275037,ENSG00000275037.5,ENST00000615875,ENST00000615875,ENST00000615875.4,1,protein_coding
ENSG00000277982,ENSG00000277982.4,ENST00000620485,ENST00000620485,ENST00000620485.4,1,protein_coding
ENSG00000274112,ENSG00000274112.2,ENST00000615504,ENST00000615504,ENST00000615504.2,1,protein_coding
ENSG00000276731,ENSG00000276731.1,ENST00000613410,ENST00000613410,ENST00000613410.1,1,protein_coding
ENSG00000274780,ENSG00000274780.2,ENST00000616346,ENST00000616346,ENST00000616346.2,1,protein_coding
ENSG00000276910,ENSG00000276910.4,ENST00000628423,ENST00000628423,ENST00000628423.2,1,protein_coding
ENSG00000275008,ENSG00000275008.1,ENST00000617404,ENST00000617404,ENST00000617404.1,1,protein_coding
ENSG00000276177,ENSG00000276177.1,ENST00000621304,ENST00000621304,ENST00000621304.1,1,protein_coding
ENSG00000275599,ENSG00000275599.1,ENST00000617330,ENST00000617330,ENST00000617330.1,1,protein_coding
ENSG00000276920,ENSG00000276920.4,ENST00000616539,ENST00000616539,ENST00000616539.4,1,protein_coding
ENSG00000275873,ENSG00000275873.2,ENST00000621319,ENST00000621319,ENST00000621319.2,1,protein_coding
ENSG00000274394,ENSG00000274394.1,ENST00000613587,ENST00000613587,ENST00000613587.1,1,protein_coding
ENSG00000275333,ENSG00000275333.4,ENST00000622189,ENST00000622189,ENST00000622189.4,1,protein_coding
ENSG00000275522,ENSG00000275522.4,ENST00000616631,ENST00000616631,ENST00000616631.1,1,protein_coding
ENSG00000275555,ENSG00000275555.2,ENST00000616526,ENST00000616526,ENST00000616526.2,1,protein_coding
ENSG00000276482,ENSG00000276482.3,ENST00000611005,ENST00000611005,ENST00000611005.3,1,protein_coding
ENSG00000275211,ENSG00000275211.4,ENST00000615454,ENST00000615454,ENST00000615454.4,1,protein_coding
ENSG00000274283,ENSG00000274283.5,ENST00000610591,ENST00000610591,ENST00000610591.2,1,protein_coding
ENSG00000276461,ENSG00000276461.4,ENST00000621408,ENST00000621408,ENST00000621408.4,1,protein_coding
ENSG00000278304,ENSG00000278304.1,ENST00000612447,ENST00000612447,ENST00000612447.1,1,protein_coding
ENSG00000277429,ENSG00000277429.4,ENST00000613172,ENST00000613172,ENST00000613172.4,1,protein_coding
ENSG00000276686,ENSG00000276686.1,ENST00000620638,ENST00000620638,ENST00000620638.1,1,protein_coding
ENSG00000276230,ENSG00000276230.4,ENST00000621211,ENST00000621211,ENST00000621211.2,1,protein_coding
ENSG00000278114,ENSG00000278114.4,ENST00000627975,ENST00000627975,ENST00000627975.2,1,protein_coding
ENSG00000282665,ENSG00000282665.1,ENST00000632053,ENST00000632053,ENST00000632053.1,1,protein_coding
ENSG00000273936,ENSG00000273936.4,ENST00000621877,ENST00000621877,ENST00000621877.3,1,protein_coding
ENSG00000278216,ENSG00000278216.3,ENST00000611042,ENST00000611042,ENST00000611042.3,1,protein_coding
ENSG00000275658,ENSG00000275658.5,ENST00000615091,ENST00000615091,ENST00000615091.4,1,protein_coding
ENSG00000278633,ENSG00000278633.1,ENST00000619792,ENST00000619792,ENST00000619792.1,1,protein_coding
ENSG00000276387,ENSG00000276387.4,ENST00000621135,ENST00000621135,ENST00000621135.1,1,protein_coding
ENSG00000275571,ENSG00000275571.2,ENST00000611612,ENST00000611612,ENST00000611612.2,1,protein_coding
ENSG00000275190,ENSG00000275190.3,ENST00000615213,ENST00000615213,ENST00000615213.3,1,protein_coding
ENSG00000277132,ENSG00000277132.2,ENST00000611777,ENST00000611777,ENST00000611777.2,1,protein_coding
ENSG00000276068,ENSG00000276068.4,ENST00000625431,ENST00000625431,ENST00000625431.2,1,protein_coding
ENSG00000276825,ENSG00000276825.2,ENST00000611962,ENST00000611962,ENST00000611962.2,1,protein_coding
ENSG00000278201,ENSG00000278201.4,ENST00000620007,ENST00000620007,ENST00000620007.4,1,protein_coding
ENSG00000282712,ENSG00000282712.1,ENST00000634194,ENST00000634194,ENST00000634194.1,1,protein_coding
ENSG00000274058,ENSG00000274058.3,ENST00000621758,ENST00000621758,ENST00000621758.3,1,protein_coding
ENSG00000268674,ENSG00000268674.2,ENST00000601199,ENST00000601199,ENST00000601199.2,1,protein_coding
ENSG00000277475,ENSG00000277475.1,ENST00000612315,ENST00000612315,ENST00000612315.1,1,protein_coding
ENSG00000276798,ENSG00000276798.4,ENST00000619832,ENST00000619832,ENST00000619832.1,1,protein_coding
ENSG00000281038,ENSG00000281038.1,ENST00000626074,ENST00000626074,ENST00000626074.1,1,protein_coding
ENSG00000275838,ENSG00000275838.5,ENST00000618237,ENST00000618237,ENST00000618237.4,1,protein_coding
ENSG00000262315,ENSG00000262315.4,ENST00000627176,ENST00000627176,ENST00000627176.1,1,protein_coding
ENSG00000261897,ENSG00000261897.1,ENST00000575738,ENST00000575738,ENST00000575738.1,1,protein_coding
ENSG00000262851,ENSG00000262851.2,ENST00000573647,ENST00000573647,ENST00000573647.2,1,protein_coding
ENSG00000278728,ENSG00000278728.2,ENST00000633607,ENST00000633607,ENST00000633607.1,1,protein_coding
ENSG00000262611,ENSG00000262611.4,ENST00000626711,ENST00000626711,ENST00000626711.1,1,protein_coding
ENSG00000281742,ENSG00000281742.2,ENST00000628716,ENST00000628716,ENST00000628716.2,1,protein_coding
ENSG00000262784,ENSG00000262784.2,ENST00000576733,ENST00000576733,ENST00000576733.2,1,protein_coding
ENSG00000263328,ENSG00000263328.2,ENST00000574800,ENST00000574800,ENST00000574800.2,1,protein_coding
ENSG00000262796,ENSG00000262796.1,ENST00000574644,ENST00000574644,ENST00000574644.1,1,protein_coding
ENSG00000277131,ENSG00000277131.4,ENST00000611357,ENST00000611357,ENST00000611357.4,1,protein_coding
ENSG00000276572,ENSG00000276572.1,ENST00000614210,ENST00000614210,ENST00000614210.1,1,protein_coding
ENSG00000275430,ENSG00000275430.3,ENST00000627868,ENST00000627868,ENST00000627868.2,1,protein_coding
ENSG00000273943,ENSG00000273943.4,ENST00000613752,ENST00000613752,ENST00000613752.4,1,protein_coding
ENSG00000276561,ENSG00000276561.4,ENST00000612534,ENST00000612534,ENST00000612534.4,1,protein_coding
ENSG00000275272,ENSG00000275272.4,ENST00000627168,ENST00000627168,ENST00000627168.2,1,protein_coding
ENSG00000278426,ENSG00000278426.1,ENST00000617592,ENST00000617592,ENST00000617592.1,1,protein_coding
ENSG00000260873,ENSG00000260873.6,ENST00000571496,ENST00000571496,ENST00000571496.2,1,protein_coding
ENSG00000274803,ENSG00000274803.4,ENST00000611966,ENST00000611966,ENST00000611966.3,1,protein_coding
ENSG00000275544,ENSG00000275544.4,ENST00000612690,ENST00000612690,ENST00000612690.3,1,protein_coding
ENSG00000276066,ENSG00000276066.4,ENST00000612436,ENST00000612436,ENST00000612436.4,1,protein_coding
ENSG00000277071,ENSG00000277071.4,ENST00000615426,ENST00000615426,ENST00000615426.4,1,protein_coding
ENSG00000273494,ENSG00000273494.3,ENST00000615291,ENST00000615291,ENST00000615291.3,1,protein_coding
ENSG00000274638,ENSG00000274638.4,ENST00000613825,ENST00000613825,ENST00000613825.4,1,protein_coding
