chr_part	length	gRNA_count	directory	filename
KI270753.1	62944	30841	6771	gRNA.tab.gz.split	KI270753.1.tab.gz
KI270589.1	44474	44455	2322	gRNA.tab.gz.split	KI270589.1.tab.gz
KI270726.1	43739	24885	4707	gRNA.tab.gz.split	KI270726.1.tab.gz
KI270735.1	42811	22811	3559	gRNA.tab.gz.split	KI270735.1.tab.gz
KI270711.1	42210	15919	4495	gRNA.tab.gz.split	KI270711.1.tab.gz
KI270745.1	41891	25679	5756	gRNA.tab.gz.split	KI270745.1.tab.gz
KI270714.1	41717	15153	7549	gRNA.tab.gz.split	KI270714.1.tab.gz
KI270732.1	41543	23270	3528	gRNA.tab.gz.split	KI270732.1.tab.gz
KI270713.1	40745	16973	5634	gRNA.tab.gz.split	KI270713.1.tab.gz
KI270754.1	40191	28357	6873	gRNA.tab.gz.split	KI270754.1.tab.gz
KI270710.1	40176	19527	3060	gRNA.tab.gz.split	KI270710.1.tab.gz
KI270717.1	40062	24473	4093	gRNA.tab.gz.split	KI270717.1.tab.gz
KI270724.1	39555	19776	4875	gRNA.tab.gz.split	KI270724.1.tab.gz
KI270720.1	39050	22904	3388	gRNA.tab.gz.split	KI270720.1.tab.gz
KI270723.1	38115	20542	4750	gRNA.tab.gz.split	KI270723.1.tab.gz
KI270718.1	38054	19980	3424	gRNA.tab.gz.split	KI270718.1.tab.gz
KI270317.1	37690	37688	200	gRNA.tab.gz.split	KI270317.1.tab.gz
KI270740.1	37240	36967	2827	gRNA.tab.gz.split	KI270740.1.tab.gz
KI270755.1	36723	23504	3338	gRNA.tab.gz.split	KI270755.1.tab.gz
KI270707.1	32032	28436	3417	gRNA.tab.gz.split	KI270707.1.tab.gz
KI270579.1	31033	30331	1635	gRNA.tab.gz.split	KI270579.1.tab.gz
KI270752.1	27745	5430	2872	gRNA.tab.gz.split	KI270752.1.tab.gz
KI270512.1	22689	22667	1711	gRNA.tab.gz.split	KI270512.1.tab.gz
KI270322.1	21476	21461	501	gRNA.tab.gz.split	KI270322.1.tab.gz
GL000226.1	15008	15003	909	gRNA.tab.gz.split	GL000226.1.tab.gz
KI270311.1	12399	12397	169	gRNA.tab.gz.split	KI270311.1.tab.gz
KI270366.1	8320	8301	409	gRNA.tab.gz.split	KI270366.1.tab.gz
KI270511.1	8127	8123	407	gRNA.tab.gz.split	KI270511.1.tab.gz
KI270448.1	7992	6861	492	gRNA.tab.gz.split	KI270448.1.tab.gz
KI270521.1	7642	6381	584	gRNA.tab.gz.split	KI270521.1.tab.gz
KI270581.1	7046	6967	672	gRNA.tab.gz.split	KI270581.1.tab.gz
KI270582.1	6504	6429	602	gRNA.tab.gz.split	KI270582.1.tab.gz
KI270515.1	6361	6361	303	gRNA.tab.gz.split	KI270515.1.tab.gz
KI270588.1	6158	6153	316	gRNA.tab.gz.split	KI270588.1.tab.gz
KI270591.1	5796	5782	387	gRNA.tab.gz.split	KI270591.1.tab.gz
KI270522.1	5674	5666	325	gRNA.tab.gz.split	KI270522.1.tab.gz
KI270507.1	5353	5353	276	gRNA.tab.gz.split	KI270507.1.tab.gz
KI270590.1	4685	4669	239	gRNA.tab.gz.split	KI270590.1.tab.gz
KI270584.1	4513	4501	233	gRNA.tab.gz.split	KI270584.1.tab.gz
KI270320.1	4416	4414	360	gRNA.tab.gz.split	KI270320.1.tab.gz
KI270382.1	4215	4214	249	gRNA.tab.gz.split	KI270382.1.tab.gz
KI270468.1	4055	4055	234	gRNA.tab.gz.split	KI270468.1.tab.gz
KI270467.1	3920	3915	169	gRNA.tab.gz.split	KI270467.1.tab.gz
KI270362.1	3530	3530	183	gRNA.tab.gz.split	KI270362.1.tab.gz
KI270517.1	3253	3250	148	gRNA.tab.gz.split	KI270517.1.tab.gz
KI270593.1	3041	3041	158	gRNA.tab.gz.split	KI270593.1.tab.gz
KI270528.1	2983	2979	226	gRNA.tab.gz.split	KI270528.1.tab.gz
KI270587.1	2969	2969	166	gRNA.tab.gz.split	KI270587.1.tab.gz
KI270364.1	2855	2853	148	gRNA.tab.gz.split	KI270364.1.tab.gz
KI270371.1	2805	2805	144	gRNA.tab.gz.split	KI270371.1.tab.gz
KI270333.1	2699	2699	106	gRNA.tab.gz.split	KI270333.1.tab.gz
KI270374.1	2656	2655	145	gRNA.tab.gz.split	KI270374.1.tab.gz
KI270411.1	2646	2644	125	gRNA.tab.gz.split	KI270411.1.tab.gz
KI270414.1	2489	2489	134	gRNA.tab.gz.split	KI270414.1.tab.gz
KI270510.1	2415	2414	127	gRNA.tab.gz.split	KI270510.1.tab.gz
KI270390.1	2387	2387	141	gRNA.tab.gz.split	KI270390.1.tab.gz
KI270375.1	2378	2377	115	gRNA.tab.gz.split	KI270375.1.tab.gz
KI270420.1	2321	2321	171	gRNA.tab.gz.split	KI270420.1.tab.gz
KI270509.1	2318	2317	115	gRNA.tab.gz.split	KI270509.1.tab.gz
KI270315.1	2276	2276	120	gRNA.tab.gz.split	KI270315.1.tab.gz
KI270302.1	2274	2272	178	gRNA.tab.gz.split	KI270302.1.tab.gz
KI270518.1	2186	2184	125	gRNA.tab.gz.split	KI270518.1.tab.gz
KI270530.1	2168	2168	122	gRNA.tab.gz.split	KI270530.1.tab.gz
KI270304.1	2165	2165	120	gRNA.tab.gz.split	KI270304.1.tab.gz
KI270418.1	2145	2142	146	gRNA.tab.gz.split	KI270418.1.tab.gz
KI270424.1	2140	2137	107	gRNA.tab.gz.split	KI270424.1.tab.gz
KI270417.1	2043	2039	94	gRNA.tab.gz.split	KI270417.1.tab.gz
KI270508.1	1951	1951	186	gRNA.tab.gz.split	KI270508.1.tab.gz
KI270303.1	1942	1942	112	gRNA.tab.gz.split	KI270303.1.tab.gz
KI270381.1	1930	1930	116	gRNA.tab.gz.split	KI270381.1.tab.gz
KI270529.1	1899	1899	148	gRNA.tab.gz.split	KI270529.1.tab.gz
KI270425.1	1884	1878	122	gRNA.tab.gz.split	KI270425.1.tab.gz
KI270396.1	1880	1878	118	gRNA.tab.gz.split	KI270396.1.tab.gz
KI270363.1	1803	1803	143	gRNA.tab.gz.split	KI270363.1.tab.gz
KI270386.1	1788	1787	107	gRNA.tab.gz.split	KI270386.1.tab.gz
KI270465.1	1774	1774	103	gRNA.tab.gz.split	KI270465.1.tab.gz
KI270383.1	1750	1748	110	gRNA.tab.gz.split	KI270383.1.tab.gz
KI270384.1	1658	1657	92	gRNA.tab.gz.split	KI270384.1.tab.gz
KI270330.1	1652	542	239	gRNA.tab.gz.split	KI270330.1.tab.gz
KI270372.1	1650	1649	81	gRNA.tab.gz.split	KI270372.1.tab.gz
KI270548.1	1599	1597	92	gRNA.tab.gz.split	KI270548.1.tab.gz
KI270580.1	1553	1551	136	gRNA.tab.gz.split	KI270580.1.tab.gz
KI270387.1	1537	1537	79	gRNA.tab.gz.split	KI270387.1.tab.gz
KI270391.1	1484	1484	84	gRNA.tab.gz.split	KI270391.1.tab.gz
KI270305.1	1472	1472	120	gRNA.tab.gz.split	KI270305.1.tab.gz
KI270373.1	1451	1451	108	gRNA.tab.gz.split	KI270373.1.tab.gz
KI270422.1	1445	1445	98	gRNA.tab.gz.split	KI270422.1.tab.gz
KI270316.1	1444	1443	81	gRNA.tab.gz.split	KI270316.1.tab.gz
KI270340.1	1428	1428	81	gRNA.tab.gz.split	KI270340.1.tab.gz
KI270338.1	1428	1428	94	gRNA.tab.gz.split	KI270338.1.tab.gz
KI270583.1	1400	1147	110	gRNA.tab.gz.split	KI270583.1.tab.gz
KI270334.1	1368	1366	88	gRNA.tab.gz.split	KI270334.1.tab.gz
KI270429.1	1361	1361	84	gRNA.tab.gz.split	KI270429.1.tab.gz
KI270393.1	1308	1307	73	gRNA.tab.gz.split	KI270393.1.tab.gz
KI270516.1	1300	1296	75	gRNA.tab.gz.split	KI270516.1.tab.gz
KI270389.1	1298	1298	80	gRNA.tab.gz.split	KI270389.1.tab.gz
KI270466.1	1233	1233	43	gRNA.tab.gz.split	KI270466.1.tab.gz
KI270388.1	1216	1215	62	gRNA.tab.gz.split	KI270388.1.tab.gz
KI270544.1	1202	1202	81	gRNA.tab.gz.split	KI270544.1.tab.gz
KI270310.1	1201	1201	69	gRNA.tab.gz.split	KI270310.1.tab.gz
KI270412.1	1179	1178	63	gRNA.tab.gz.split	KI270412.1.tab.gz
KI270395.1	1143	1139	58	gRNA.tab.gz.split	KI270395.1.tab.gz
KI270376.1	1136	1135	60	gRNA.tab.gz.split	KI270376.1.tab.gz
KI270337.1	1121	1121	49	gRNA.tab.gz.split	KI270337.1.tab.gz
KI270335.1	1048	1048	66	gRNA.tab.gz.split	KI270335.1.tab.gz
KI270378.1	1048	1048	69	gRNA.tab.gz.split	KI270378.1.tab.gz
KI270379.1	1045	1045	91	gRNA.tab.gz.split	KI270379.1.tab.gz
KI270329.1	1040	1038	62	gRNA.tab.gz.split	KI270329.1.tab.gz
KI270419.1	1029	1027	60	gRNA.tab.gz.split	KI270419.1.tab.gz
KI270336.1	1026	1025	43	gRNA.tab.gz.split	KI270336.1.tab.gz
KI270312.1	998	996	53	gRNA.tab.gz.split	KI270312.1.tab.gz
KI270539.1	993	986	417	gRNA.tab.gz.split	KI270539.1.tab.gz
KI270385.1	990	990	56	gRNA.tab.gz.split	KI270385.1.tab.gz
KI270423.1	981	977	59	gRNA.tab.gz.split	KI270423.1.tab.gz
KI270392.1	971	969	50	gRNA.tab.gz.split	KI270392.1.tab.gz
KI270394.1	970	970	56	gRNA.tab.gz.split	KI270394.1.tab.gz
